"","annonce.link.href","title","subtitle","price","date","body.type","kilometers","fuel.type","transmission","power","drivetrain","consumption","expertise","expertise.date","accident","warranty","warranty.details","location","listing.id","created.date","new.price","description.text","defective","vehicle.age","listing.age","vehicle.age.squared","kilometers.squared","diesel","hybrid","manual","fwd","price.residuals","pred.price"
"39","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2012-occasion-10968429","VOLVO XC60 D4 AWD Momentum Geartronic","^MFK 12.2021^233 PS^AB SERVICE^NAVI^PARK DISTANCE CONTROL^SITZ-HEIZUNG^GEPFLEGTES AUTO^",11900,"2012-12-01","SUV / Tout-terrain",190000,"Diesel","Automatique",163,"4 roues motrices",6.8,FALSE,"2021-12-13",FALSE,FALSE,"","Hauptstrasse 56, 4658 Däniken",10968429,"2023-10-24",NA,"Sehr geehrte Damen und Herren

Willkommen bei der King Automobile GmbH.

Vielen Dank, dass Sie uns Ihr Vertrauen schenken und sich für unser Angebot entschieden haben.
Für eine unverbindliche Beratung und Probefahrt stehen wir Ihnen gerne zur Verfügung.
Bitte vereinbaren Sie einen Besichtigungstermin, damit wir das Fahrzeug für Sie bereitstellen können.

Details zum Fahrzeug:
• AB MFK
• AB SERVICE
• 6-STUFEN AUTOMAT
• NAVIGATIONSSYSTEM
• LEISTUNGSSTEIGERUNG 233PS.
• PARK DISTANCE CONTROL HINTEN
• KLIMATISIERUNGSAUTOMATIK
• TEMPOMAT
• SITZ-HEIZUNG
• ABS
• SERVO
• SEHR GEPFLEGTES AUTO
• AB ALLE SERVICE (LETZTER SERVICE MIT 179000KM)

Wir bieten Ihnen folgendes noch an:

Garantie:
12 Monate NSA-Garantie gegen Aufpreis von 499CHF:

Ablieferungspauschale:
Alle Fahrzeugpreise sind exkl. der Ablieferungspauschale
Die Ablieferungspauschale gegen Aufpreis von 399CHF. beinhaltet folgendes:
- Autobahnvignette
- Professionell gereinigtes Fahrzeug von Innen sowie Aussen bei Ablieferung
- Volltank
- Ausgiebige Erklärung und Einweisung in Ihr neues Fahrzeug

Eintauschmöglichkeit:
Attraktive Kauf und Eintauschofferten
Wir werden Ihnen ein tolles Angebot für Ihr Eintauschfahrzeug offerieren

Finanzierungsmöglichkeiten:
Ob Kredit, Leasing oder Finanzierung-Plus eine attraktive Finanzierungsmöglichkeit werden wir Ihnen anbieten.
Irrtümer und Zwischenverkauf vorbehalten, alle Angaben ohne Gewähr.

Wir freuen uns über Ihren Besuch oder Anruf.

Ihre King Automobile GmbH",FALSE,3987,8,15896169,3.61e+10,TRUE,FALSE,FALSE,FALSE,1170.9801811382,10729.0198188618
"40","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2012-occasion-10840228","VOLVO XC60 D3 AWD OceanRace Geartronic","Schweizer Auto Zahnriemen-Keilriemen-Antriebschwelle VL Ersetzt 156343 Volvo Garage",11900,"2012-05-01","SUV / Tout-terrain",164600,"Diesel","Automatique",163,"4 roues motrices",6.8,TRUE,"2023-01-12",FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Brunnenwiessenstrasse 17, 8172 Niederglatt",10840228,"2023-09-08",NA,"*** Herzlich willkommen bei Stern Automobile***

 danke für Ihr Interesse an diesem Fahrzeug
Bitte vereinbaren Sie vorgängig telefonisch oder per E-Mail einen Besichtigungstermin, damit wir Ihnen das Fahrzeug persönlich zeigen können.
Zudem bieten wir die Möglichkeit eine Europaweit gültige Garantie abzuschliessen zusätzlich zum Kaufpreis . Auf Wunsch unterstützen wir Sie beim Abschluss eines Leasingvertrages und machen Ihnen gerne eine Eintauschofferte für ihren bisherigen Wagen.
Zusätzlich zum Kaufpreis verrechnen wir Ihnen eine Ablieferungspauschale von CHF 400, welche eine Autobahnvignette, eine Tankfüllung sowie die administrativen Arbeit für die Immatrikulation des Fahrzeuges abdeckt.
Für  eine Besichtigung  vor Ort nehmen Sie bitte mit uns Kontakt auf:
Tel 076 302 29 30 
E-Mail   
Sternautomobile
Ankauf  -  Verkauf -  Eintauschen",FALSE,4201,54,17648401,27093160000,TRUE,FALSE,FALSE,FALSE,273.332853941476,11626.6671460585
"41","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2010-occasion-10947106","VOLVO XC60 2.0T R-Design Powershift","Sehr gepflegtes CH-Fahrzeug, Frisch ab MFK&Service, Nichtraucher, Keine Tiere, 8-fach bereift.",11900,"2010-05-01","SUV / Tout-terrain",146000,"Essence","Boîte manuelle automatisée",203,"Traction avant",8.6,TRUE,"2023-04-25",FALSE,FALSE,"","Märkiweg 3, 5502 Hunzenschwil",10947106,"2023-10-16",NA,"Willkommen bei Quali-Auto Occasionen, Ihr Interesse an unseren Fahrzeugen freut uns sehr.
FÜR ALLE FAHRZEUGE GILT:
-Voll-Tank
-Autobahn-Vignette
-*NEU* bei Online kauf, Gratis Lieferung.
-Heimlieferung in Ganzen Schweiz 200.- Pauschal.
Sehr gepflegtes CH-Fahrzeug
Frisch ab MFK&Service,
Nichtraucher, Keine Tiere
8-fach bereift.",FALSE,4932,16,24324624,2.1316e+10,FALSE,FALSE,FALSE,TRUE,-1076.36277842054,12976.3627784205
"42","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2015-occasion-10735601","VOLVO XC60 D5 AWD OceanRace Geartronic","",11900,"2015-03-01","SUV / Tout-terrain",193000,"Diesel","Automatique",220,"4 roues motrices",5.7,FALSE,NA,FALSE,FALSE,"","63c Chemin du Gue, 1213 Petit Lancy",10735601,"2023-07-30",NA,"",FALSE,3167,94,10029889,3.7249e+10,TRUE,FALSE,FALSE,FALSE,-5574.1463208963,17474.1463208963
"43","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2009-occasion-10487008","VOLVO XC60 2.4D Kinetic","",11900,"2010-01-01","SUV / Tout-terrain",165500,"Diesel","Boîte manuelle",175,"Traction avant",6,TRUE,"2023-05-02",FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Route Industrielle 12, 1860 Aigle",10487008,"2023-05-02",NA,"Bon garage, grand choix de véhicules et bon suivi.",FALSE,5052,183,25522704,27390250000,TRUE,FALSE,TRUE,TRUE,431.953994600854,11468.0460053991
"44","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2012-occasion-10894862","VOLVO XC60 D5 AWD Summum Geartronic","",11990,"2012-11-01","SUV / Tout-terrain",246000,"Diesel","Automatique",215,"4 roues motrices",6.8,TRUE,"2023-09-26",FALSE,FALSE,"","Mange 3, 4914 Roggwil BE",10894862,"2023-09-27",NA,"***Frisch ab MFK***
***Frisch ab Service***
***8-fach bereift***
-----------------------------------------------
Sehr geehrte Damen und Herren

Herzlich willkommen bei Vali's Garage. Sie sind auf der Suche nach einem Occasionsauto? Dann sind Sie genau richtig bei uns.
Profitieren Sie von unseren Angeboten und werden Sie neuer Besitzer von einem unseren Fahrzeugen. Gerne überzeugen wir Sie vor Ort und beraten Sie für Ihr neues Fahrzeug!

Ihre Vorteile:
- Top Preis Leistungsverhältnis
- Attraktive Eintauschangebote
- Servicequalität
- Individuelle Garantie-Lösungen

Freundliche Grüsse aus Roggwil

Ihr Team Vali's Garage",FALSE,4017,35,16136289,6.0516e+10,TRUE,FALSE,FALSE,FALSE,653.539424900707,11336.4605750993
"45","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2012-occasion-10963562","VOLVO XC60 D3 AWD Momentum Geartronic","",12500,"2012-02-01","SUV / Tout-terrain",171000,"Diesel","Automatique",163,"4 roues motrices",6.8,FALSE,"2023-04-28",FALSE,FALSE,"","3252 Worben",10963562,"2023-10-22",NA,"",FALSE,4291,10,18412681,2.9241e+10,TRUE,FALSE,FALSE,FALSE,1504.3797646515,10995.6202353485
"46","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2011-occasion-10963395","VOLVO XC60 D3 AWD Momentum Geartronic","",12500,"2011-11-01","SUV / Tout-terrain",138600,"Diesel","Automatique",163,"4 roues motrices",6.8,TRUE,"2023-02-15",FALSE,FALSE,"","Blümlisalpstrasse 21, 3628 Uttigen",10963395,"2023-10-22",NA,"Letzter Service: 11.10.2022 mit 127`145 Km / Service fällig im Oktober 2023

Zahnriemenwechsel: 19.10.2021 mit 114`215 Km

4 neue Bremsscheiben und Bremsbeläge im Februar 2023 montiert

 Das Fahrzeug ist sehr gepflegt. 8-fach bereift. (4 Winterkompletträder: 2x4.5/2x5mm / 4 Sommerräder 4x5mm)

Sonstiges Zubehör: Anhängerkupplung abnehmbar (Anhängelast: 2`000Kg), Lastenträger, Gummifussmatten und Kofferraum-Gummimatte",FALSE,4383,10,19210689,19209960000,TRUE,FALSE,FALSE,FALSE,-677.9124617652,13177.9124617652
"48","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2013-occasion-10857939","VOLVO XC60 D5 AWD Momentum Geartronic","",12700,"2013-08-01","SUV / Tout-terrain",190000,"Diesel","Automatique",215,"4 roues motrices",6.4,FALSE,"2019-04-02",FALSE,FALSE,"","Chemin des Sources 2, 1700 Fribourg",10857939,"2023-09-14",NA,"",FALSE,3744,48,14017536,3.61e+10,TRUE,FALSE,FALSE,FALSE,-1637.58765094959,14337.5876509496
"49","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2009-occasion-10949845","VOLVO XC60 D5 AWD Momentum","***Ab MFK & frisch ab Service***",12850,"2009-03-01","SUV / Tout-terrain",138500,"Diesel","Boîte manuelle",185,"4 roues motrices",7.5,TRUE,"2023-04-17",FALSE,FALSE,"","Bahnhofstrasse 3a, 9308 Lömmenschwil",10949845,"2023-10-17",NA,"Schöner Volvo XC60 mit einer Top-Ausstattung
*Ab MFK & frisch ab Service
*CH-Fahrzeug
*neue Winterreifen / neue Bremsen vorne & hinten (Scheiben & Klötze)
*elektr. verstellbare Leder Sitze / Parksensoren / Multifunktionslenkrad / Tempomat / Sitzheizung / AUX - Anschluss
* wird vollgetankt & mit aktueller Vignette verkauft
*12 Monate / 20'000 KM Garantie möglich auf Anfrage gegen Aufpreis ( 490.- CHF )
* 1 Schlüssel & Servicebuch vorhanden
*Attraktive Eintauschmöglichkeiten
*Finanzierung möglich über Partnerbank",FALSE,5358,15,28708164,19182250000,TRUE,FALSE,TRUE,FALSE,-494.535088531894,13344.5350885319
"50","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2014-occasion-10674267","VOLVO XC60 D4 AWD Momentum Geartronic","",12900,"2014-03-01","SUV / Tout-terrain",186191,"Diesel","Automatique",163,"4 roues motrices",6.4,TRUE,"2022-06-20",FALSE,FALSE,"","Rue d’Yverdon 22, 1373 Chavornay",10674267,"2023-07-05",NA,"",FALSE,3532,119,12475024,34667088481,TRUE,FALSE,FALSE,FALSE,49.2748208964751,12850.7251791035
"51","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2010-occasion-10817323","VOLVO XC60 D5 AWD Summum Geartronic","Das ist ein CH in Top Zustand Ist Möglich Frisch MFK und Frisch AB Service Abgeliefert mehr Infos. T. 0794839744",12900,"2010-10-01","SUV / Tout-terrain",168500,"Diesel","Automatique",205,"4 roues motrices",7,TRUE,"2022-11-28",FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","6340 Baar",10817323,"2023-08-31",NA,"Das ist ein CH in Top Zustand 
Ist Möglich Frisch MFK und Frisch AB Service Abgeliefert Gegen Auf Pries .
8 X Fachbereift Alufelgen
Garantie: Quality 1  12 Monat Oder 20000 Km 
mehr Infos. T. 0041794839744",FALSE,4779,62,22838841,28392250000,TRUE,FALSE,FALSE,FALSE,533.733697187883,12366.2663028121
"52","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2011-occasion-10820397","VOLVO XC60 D3 AWD R-Design","**Sehr gepflegtes CH-FZ**Frisch ab Service und MFK**Zahnriemen, Wasserpumpe ers.**",12950,"2011-12-01","SUV / Tout-terrain",197850,"Diesel","Automatique",163,"4 roues motrices",5.7,TRUE,"2022-01-19",FALSE,FALSE,"","Kantonsstrasse 9, 8807 Freienbach",10820397,"2023-09-01",NA,"Beim Autocenter Freienbach 
Sehr gepflegtes Auto
Frisch ab Service und MFK
Tausch, Finanzierung möglich
Probefahrt nur nach Termin",FALSE,4353,61,18948609,39144622500,TRUE,FALSE,FALSE,FALSE,2995.71903370377,9954.28096629623
"53","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2009-occasion-10989675","VOLVO XC60 D5 AWD Geartronic","Nos Engagements -leasing/Credit -Reprise de votre véhicule -Expertise du jour",12990,"2009-07-01","SUV / Tout-terrain",145000,"Diesel","Automatique",205,"4 roues motrices",7.5,FALSE,"2020-06-15",FALSE,FALSE,"","Chemin de cudrex 11, 1030 Bussigny",10989675,"2023-11-01",NA,"Français,Español  :  0768301442
FÜR DEUTSH : 0765200795
ENGLISH     : 0768301442",FALSE,5236,0,27415696,2.1025e+10,TRUE,FALSE,FALSE,FALSE,-730.596465427383,13720.5964654274
"54","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2012-occasion-10987913","VOLVO XC60 T6 AWD R-Design Geartronic","",12990,"2012-06-01","SUV / Tout-terrain",200444,"Essence","Automatique",304,"4 roues motrices",10.7,TRUE,"2023-10-16",FALSE,FALSE,"","Westring 9, 5502 Hunzenschwil",10987913,"2023-10-31",NA,"Frisch Ab MFK
Frisch Service 
2---Zundschlüssel
Garantie 12 Monate",FALSE,4170,1,17388900,40177797136,FALSE,FALSE,FALSE,FALSE,-1684.73609894698,14674.736098947
"55","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2009-occasion-10485753","VOLVO XC60 D5 AWD","",12990,"2009-05-01","SUV / Tout-terrain",139900,"Diesel","Boîte manuelle",185,"4 roues motrices",7.5,FALSE,"2021-04-01",FALSE,FALSE,"","Chemin de cudrex 11, 1030 Bussigny",10485753,"2023-05-02",NA,"Français,Español  :  0768301442
FÜR DEUTSH : 0765200795
ENGLISH     : 0768301442",FALSE,5297,183,28058209,19572010000,TRUE,FALSE,TRUE,FALSE,-193.466204773088,13183.4662047731
"56","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2011-occasion-10726335","VOLVO XC60 D3 AWD R-Design Geartronic","Heico Spotiv Leistungssteigerung im Fahrzeugausweis eingetragen,Leder,Automat, Tempomat, Sitzheizung,Winterräder,ServiceGepfl",12999,"2011-02-01","SUV / Tout-terrain",211000,"Diesel","Automatique",233,"4 roues motrices",7,TRUE,"2023-07-28",FALSE,FALSE,"","Felsenaustrasse 15 / Raschärenstrasse 21, 7000 Chur",10726335,"2023-07-26",NA,"",FALSE,4656,98,21678336,4.4521e+10,TRUE,FALSE,FALSE,FALSE,1302.56861159714,11696.4313884029
"57","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2012-occasion-10687360","VOLVO XC60 D3 AWD Summum Geartronic","Frisch ab MFK & Service**8fach bereift**Service gepflegtes Fahrzeug**Zahnriemen + WP + Keilriemen mit 146000km ersetzt**",12999,"2012-01-01","SUV / Tout-terrain",157000,"Diesel","Automatique",163,"4 roues motrices",6.8,TRUE,"2023-07-07",FALSE,FALSE,"","Baselstrasse  5A, 4222 Zwingen",10687360,"2023-07-10",NA,"Frisch ab MFK & Service**8fach bereift**Service gepflegtes Fahrzeug**Zahnriemen + WP + Keilriemen mit 146000km ersetzt** Rückfahrkamera + Navigation**hat Gebrauchsspuren an der Karroserie**",FALSE,4322,114,18679684,2.4649e+10,TRUE,FALSE,FALSE,FALSE,1126.37466808331,11872.6253319167
"59","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2017-occasion-10953118","VOLVO XC60 D4 AWD Summum Geartronic","Excellent état service",13500,"2017-06-01","SUV / Tout-terrain",253000,"Diesel","Automatique",190,"4 roues motrices",5.7,FALSE,NA,FALSE,FALSE,"","Ch de cudrex 9, 1030 Bussigny",10953118,"2023-10-18",NA,"Excellent état",FALSE,2344,14,5494336,6.4009e+10,TRUE,FALSE,FALSE,FALSE,-6180.06113179621,19680.0611317962
"60","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2010-occasion-10720541","VOLVO XC60 T6 AWD Summum Geartronic","",13590,"2010-11-01","SUV / Tout-terrain",207000,"Essence","Automatique",304,"4 roues motrices",10.7,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Chemin du Vernay 74, 1196 Gland",10720541,"2023-07-23",81000,"Remis 1 jeu de roues en 21 pouces (jantes + pneus d'été), 1 jeu de roues en 18 pouces (d'origine XC Volvo) et 1 jeu de roues en 17 pouces (d'origine XC Volvo). 
Cette Volvo XC60 est équipée du dernier moteur 100% Volvo...!!!
La voiture est expertisée au 06.10.2023. Check occasion effectué par le garage et garantie offerte pour 12 mois/20000 km.
Voiture en excellent état au prix de CHF 13'590 à discuter.",FALSE,4748,101,22543504,4.2849e+10,FALSE,FALSE,FALSE,FALSE,214.823698153886,13375.1763018461
"61","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2014-occasion-10637020","VOLVO XC60 D5 AWD Summum Geartronic","",13790,"2014-02-01","SUV / Tout-terrain",239000,"Diesel","Automatique",215,"4 roues motrices",6.4,FALSE,"2020-02-18",FALSE,FALSE,"","Bruggmatte 11, 6260 Reiden",10637020,"2023-06-22",NA,"Schönes Fahrzeug, Läuft einwandfrei mechanisch gut optisch normale Gebrauchspuren.",FALSE,3560,132,12673600,5.7121e+10,TRUE,FALSE,FALSE,FALSE,437.566746963964,13352.433253036
"62","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2014-occasion-10642090","VOLVO XC60 D4 AWD Momentum Geartronic","",13900,"2014-01-01","SUV / Tout-terrain",184000,"Diesel","Automatique",163,"4 roues motrices",6.4,TRUE,"2023-03-07",FALSE,FALSE,"","Jurastrasse 8, 4912 Aarwangen",10642090,"2023-06-24",NA,"Trotz der großen Sorgfalt sind Inseratsfehler nicht ausgeschlossen. Irrtümer und Zwischenverkauf vorbehalten, keine Gewähr für Ausstattungsdetails.

Besichtigung nur mit Voranmeldung.",FALSE,3591,130,12895281,3.3856e+10,TRUE,FALSE,FALSE,FALSE,1187.29309546763,12712.7069045324
"63","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2012-occasion-10970312","VOLVO XC60 D5 AWD Summum Geartronic","^AB MFK 10.2022^ZAHNRIEMEN ERSETZT^AB SERVICE^PANORAMA^ANHÄNGERKUPPLUNG^LEDER^RÜCKFAHRKAMERA^",13900,"2012-06-01","SUV / Tout-terrain",172000,"Diesel","Automatique",215,"4 roues motrices",6.8,TRUE,"2022-10-03",FALSE,FALSE,"","Hauptstrasse 56, 4658 Däniken",10970312,"2023-10-25",NA,"Sehr geehrte Damen und Herren

Willkommen bei der King Automobile GmbH.

Vielen Dank, dass Sie uns Ihr Vertrauen schenken und sich für unser Angebot entschieden haben.
Für eine unverbindliche Beratung und Probefahrt stehen wir Ihnen gerne zur Verfügung.
Bitte vereinbaren Sie einen Besichtigungstermin, damit wir das Fahrzeug für Sie bereitstellen können.

Details zum Fahrzeug:
• AB MFK 
• AB SERVICE
• ZAHNRIEMEN ERSETZT MIT 164800KM.
• 6-STUFEN AUTOMAT
• PANORAMA-GLASDACH
• NAVIGATIONSSYSTEM
• RÜCKFAHRKAMERA
• LEDER-AUSSTATUNG
• ANHÄNGERKUPPLUNG
• BLIS
• BLUETOOTH FREISPRECHEINRICHTUNG
• KLIMATISIERUNGSAUTOMATIK
• ABS
• SERVO
• SEHR GEPFLEGTES AUTO
• AB ALLE SERVICE (LETZTER SERVICE MIT 164800KM.)

Wir bieten Ihnen folgendes noch an:

Garantie:
12 Monate NSA-Garantie gegen Aufpreis von 499CHF:

Ablieferungspauschale:
Alle Fahrzeugpreise sind exkl. der Ablieferungspauschale
Die Ablieferungspauschale gegen Aufpreis von 399CHF. beinhaltet folgendes:
- Autobahnvignette
- Professionell gereinigtes Fahrzeug von Innen sowie Aussen bei Ablieferung
- Volltank
- Ausgiebige Erklärung und Einweisung in Ihr neues Fahrzeug

Eintauschmöglichkeit:
Attraktive Kauf und Eintauschofferten
Wir werden Ihnen ein tolles Angebot für Ihr Eintauschfahrzeug offerieren

Finanzierungsmöglichkeiten:
Ob Kredit, Leasing oder Finanzierung-Plus eine attraktive Finanzierungsmöglichkeit werden wir Ihnen anbieten.
Irrtümer und Zwischenverkauf vorbehalten, alle Angaben ohne Gewähr.

Wir freuen uns über Ihren Besuch oder Anruf.

Ihre King Automobile GmbH",FALSE,4170,7,17388900,2.9584e+10,TRUE,FALSE,FALSE,FALSE,112.369035519607,13787.6309644804
"64","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2010-occasion-10980909","VOLVO XC60 D3 AWD Momentum Geartronic","CH-FZ*1. Hand | frisch ab grossem Service | frisch ab MFK | 8-fach bereift | inklusive Dachträger | Sitzheizung vorne",13900,"2010-12-01","SUV / Tout-terrain",116990,"Diesel","Automatique",163,"4 roues motrices",7,TRUE,"2022-12-01",FALSE,FALSE,"","Feldstrasse 76, 8180 Bülach",10980909,"2023-10-28",NA,"Herzlich Willkommen!

Service Historie

1.   12/2011 8'122 km
2.   11/2012  16'040 km
3.   11/2013  27'511 km
4.   10/2014  38'445 km
5.   11/2015  55'208 km
6.   11/2016  67'035 km
7.   11/2017  78'651 km
8.   11/2018  87'395 km
9.   12/2019  96'268 km
10. 11/2020 101'051 km (Zahnriemen wurde ersetzt)
11. 10/2023 116'970 km

Sehr geehrte Damen und Herren,

Wir heißen Sie herzlich willkommen bei der Südcenter Auto GmbH. Wir schätzen Ihr Interesse an unseren Produkten und Dienstleistungen. Unser Unternehmen ist der ideale Anlaufpunkt, wenn Sie höchste Qualität, erstklassigen Service und ein Fahrzeug suchen, das perfekt auf Ihre Bedürfnisse zugeschnitten ist.

Unser hochqualifiziertes Team steht Ihnen mit umfassender Erfahrung und Expertise zur Verfügung, um Ihnen bei der Auswahl Ihres nächsten Fahrzeugs zu helfen. Unsere Fahrzeugpalette zeichnet sich durch sorgfältige Prüfung und Wartung aus, um sicherzustellen, dass jedes Fahrzeug in einwandfreiem Zustand ist.

Ob Sie auf der Suche nach einem brandneuen Auto, einem hochwertigen Gebrauchtwagen oder einem Fahrzeug sind, das speziell auf Ihre individuellen Anforderungen zugeschnitten ist, wir sind stolz darauf, Ihnen eine breite Auswahl bieten zu können. Darüber hinaus bieten wir maßgeschneiderte Finanzierungslösungen, einschließlich Kredit- und Leasingoptionen, um Ihnen zu helfen, Ihren Traumwagen zu verwirklichen. Des Weiteren sind wir auch am Ankauf Ihres aktuellen Fahrzeugs interessiert.

Bitte zögern Sie nicht, uns jederzeit mit Ihren Fragen zu kontaktieren oder weitere Informationen anzufordern. Wir stehen Ihnen stets zur Verfügung.

Wir schätzen das Vertrauen, das Sie in unser Unternehmen setzen, und wir freuen uns darauf, Sie persönlich bei uns begrüßen zu dürfen. Vereinbaren Sie noch heute einen Termin für eine Besichtigung oder eine Probefahrt. Wir sind zuversichtlich, dass Sie von unserem umfangreichen Angebot, unserem exzellenten Kundenservice und unseren vielfältigen Finanzierungsmöglichkeiten begeistert sein werden.

Vielen Dank für Ihr Interesse, und wir freuen uns auf eine erfolgreiche Zusammenarbeit.

Mit freundlichen Grüßen,

Ihr Team der Südcenter Auto GmbH",FALSE,4718,4,22259524,13686660100,TRUE,FALSE,FALSE,FALSE,-628.39240775638,14528.3924077564
"65","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2012-occasion-10107496","VOLVO XC60 D5 AWD Momentum Geartronic","Entretien suivi, expertisée du jour, roues été et roues hiver, soignée, garantie, distribution neuve, financement possible",13900,"2014-02-01","SUV / Tout-terrain",185000,"Diesel","Automatique",215,"4 roues motrices",6.8,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Rue de Trévelin 60, 1170 Aubonne",10107496,"2022-12-16",NA,"Entretien suivi, expertisée du jour, roues été et roues hiver, soignée, garantie, distribution neuve, financement possible, non-fumeur",FALSE,3560,320,12673600,3.4225e+10,TRUE,FALSE,FALSE,FALSE,-1250.27109675113,15150.2710967511
"66","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2010-occasion-10945259","VOLVO XC60 D5 AWD Summum","1. Hand! Frisch MFK! 8-fach Aluräder! AHK 1800kg! Garantie!",13900,"2010-10-01","SUV / Tout-terrain",172000,"Diesel","Boîte manuelle",205,"4 roues motrices",6.6,TRUE,"2023-10-17",FALSE,TRUE,"À partir de la livraison du véhicule, 3 mois ou 3'000 km","Gewerbeweg 3, 3662 Seftigen",10945259,"2023-10-15",NA,"Aus 1. Hand. Lückenloses Serviceheft. Sämtliche Services wurden in der Volvo-Garage in Thun-Steffisburg durchgeführt. Zahnriemen und Wasserpumpe bei Km 142'000 ersetzt. Bremsen vorne und hinten neuwertig. AHK 1800Kg. ( Neu). Äussers gepflegter, rostfreier und unfallfreier Zustand. Nichtraucher-Auto und keine Tiertransporte.",FALSE,4779,17,22838841,2.9584e+10,TRUE,FALSE,TRUE,FALSE,1553.4111151394,12346.5888848606
