"annonce.link.href","title","subtitle","price","date","body.type","kilometers","fuel.type","transmission","power","drivetrain","consumption","expertise","expertise.date","accident","warranty","warranty.details","location","listing.id","created.date","new.price","description.text","defective","vehicle.age","listing.age"
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10384850","VOLVO XC60 2.0 T6 TE R-Design eAWD","",58900,2021-07-01,"SUV / Tout-terrain",26500,"Hybride rechargeable essence/électrique","Automatique",341,"4 roues motrices",2.8,TRUE,2022-07-22,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Bernstrasse 91 - 93, 3110 Münsingen",10384850,2023-03-27,85474,"Vorsicht vor dem Herrn Leuenberger! Ich habe einen Volvo C40 probegefahren und ...",FALSE,853,219
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10836130","VOLVO XC60 2.0 T8 TE Inscription eAWD","",58900,2021-11-01,"SUV / Tout-terrain",23000,"Hybride rechargeable essence/électrique","Automatique",392,"4 roues motrices",2.8,TRUE,NA,FALSE,FALSE,"","Rüeggisingerstrasse 61 / Luzernerstrasse 44, 6021 Emmenbrücke / 6045 Meggen",10836130,2023-09-07,81050,"zuzüglich Ablieferungspauschale

Entspricht das inserierte Fahrzeug nicht ganz Ihren Vorstellungen? Kontaktieren Sie uns und teilen Sie uns Ihr Wunschfahrzeug mit.  
Wir haben über 300 Fahrzeuge in Bestellung in verschiedenen Farben, Ausstattungen und Motorisierungen. 
Unser Verkaufsteam gibt Ihnen gerne Auskunft über die Spezifikationen und Lieferfristen der bestellten Fahrzeuge.",FALSE,730,55
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10951852","VOLVO XC60 T6 eAWD PluginHybrid R-Design Geartronic","",58990,2022-04-01,"SUV / Tout-terrain",11000,"Hybride rechargeable essence/électrique","Automatique",398,"4 roues motrices",1.3,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Zürcherstrasse 242, 8406 Winterthur",10951852,2023-10-18,85860,"[ - ] Paket: Xenium Pack",FALSE,579,14
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10509634","VOLVO XC60 2.0 T6 TE Inscription eAWD","Rufen Sie uns an und sichern Sie sich Ihr Angebot! Wir freuen uns auf Ihren Anruf!",59000,2021-12-01,"SUV / Tout-terrain",31000,"Hybride rechargeable essence/électrique","Automatique",341,"4 roues motrices",2.4,TRUE,2021-12-08,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Bernstrasse 91 - 93, 3110 Münsingen",10509634,2023-05-09,77800,"Vorsicht vor dem Herrn Leuenberger! Ich habe einen Volvo C40 probegefahren und ...",FALSE,700,176
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10557642","VOLVO XC60 2.0 T8 TE Inscription eAWD","",59280,2020-04-01,"SUV / Tout-terrain",55700,"Hybride rechargeable essence/électrique","Automatique",392,"4 roues motrices",3,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Luzernerstrasse 49, 4800 Zofingen",10557642,2023-05-26,103028,"Volvo Swiss Premium: 5 Jahre oder 150'000 km Garantie // 10 Jahre oder 150'000 km Gratis-Service (ab 1. Inverkehrsetzung)",FALSE,1309,159
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10965460","VOLVO XC60 B5 Benzin Mild Hybrid AWD Ultimate Bright Geartronic","Volvo (1VP170), in erstklassigem Zustand, zu verkaufen aus familiären Gründen.",59500,2022-12-01,"SUV / Tout-terrain",32000,"Hybride léger essence/électrique","Automatique",250,"Traction avant",8.9,TRUE,2022-07-13,FALSE,TRUE,"Dès la 1ère mise en circulation, 48 mois","Impasse du Petit-Cret, 5, 1726 Farvagny-Le-Grand",10965460,2023-10-23,84300,"",FALSE,335,9
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10705610","VOLVO XC60 2.0 T6 TE R-Design eAWD","*** Véhicule suisse *** Garantie d'usine 5 ans/150'000km - service inclus 10 ans/150'000 dès la première mise en circulation",59500,2021-12-01,"SUV / Tout-terrain",30750,"Hybride rechargeable essence/électrique","Automatique",341,"4 roues motrices",2.8,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Rue du Simplon 47, 1920 Martigny",10705610,2023-07-17,NA,"",FALSE,700,107
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10620794","VOLVO XC60 T8 eAWD Inscription","",59700,2020-08-01,"SUV / Tout-terrain",39600,"Hybride rechargeable essence/électrique","Automatique",303,"4 roues motrices",NA,FALSE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Boulevard des Eplatures 59, 2300 La Chaux-de-Fonds",10620794,2023-06-17,NA,"Crochet d?attelage, Protection de pare-chocs AR",FALSE,1187,137
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10145926","VOLVO XC60 T8 eAWD R-Design Exp","CH-Fahrzeug. NP CHF 100'960.-",59800,2020-12-01,"SUV / Tout-terrain",19000,"Hybride rechargeable essence/électrique","Automatique",412,"4 roues motrices",NA,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Kantonsstrasse 100, 8864 Reichenburg",10145926,2023-01-04,100960,"Volvo VSP Garantie: 5 Jahre oder 150'000 - Gratisservice: 10 Jahre oder 150'000 km. Reparaturen: 3 Jahre oder 150'000 km, (alles gültig ab 1.Inv.).
              
              Anhängerkupplung elektrisch klappbar",FALSE,1065,301
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10181070","VOLVO XC60 T8 eAWD Inscription Geartronic","Holen Sie sich Ihr BEST PRICE Angebot bei der Baldegger Group!",59850,2020-12-01,"SUV / Tout-terrain",21000,"Hybride rechargeable essence/électrique","Automatique",390,"4 roues motrices",2.3,TRUE,2020-12-18,FALSE,TRUE,"A partir du, 18.12.2020, 60 mois ou 150'000 km","Erlachstrasse 3, 9014 St. Gallen",10181070,2023-01-17,99375,"Wir sind begeistert von der Kundenorientierung, Freundlichkeit, Servicequalität. ...",FALSE,1065,288
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10707001","VOLVO XC60 2.0 T8 TE R-Design eAWD","",59894,2020-07-01,"SUV / Tout-terrain",33500,"Hybride rechargeable essence/électrique","Automatique",304,"4 roues motrices",2.4,TRUE,NA,FALSE,FALSE,"","Freiburgstrasse 396, 3018 Bern",10707001,2023-07-18,104045,"",FALSE,1218,106
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-9117900","VOLVO XC60 2.0 T6 TE Inscription eAWD","Sehr gepflegter Vorführwagen - sofort verfügbar",59896,2022-02-01,"SUV / Tout-terrain",15588,"Hybride rechargeable essence/électrique","Automatique",253,"4 roues motrices",1.1,TRUE,2022-02-22,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Freiburgstrasse 396, 3018 Bern",9117900,2022-11-14,87150,"",FALSE,638,352
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10041585","VOLVO XC60 2.0 T6 TE R-Design eAWD","HINWEIS: Standort Filiale Meggen Tel. 041 377 37 37",59900,2021-08-01,"SUV / Tout-terrain",29000,"Hybride rechargeable essence/électrique","Automatique",341,"4 roues motrices",2.8,TRUE,NA,FALSE,FALSE,"","Rüeggisingerstrasse 61 / Luzernerstrasse 44, 6021 Emmenbrücke / 6045 Meggen",10041585,2022-11-21,77500,"Standort Filiale Meggen Tel. 041 377 37 37",FALSE,822,345
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2023-occasion-10478101","VOLVO XC60 2.0 B4 MH Ultimate Dark AWD","LAGER-AKTION: 1. Versicherungs-Jahr geschenkt beim Kauf eines gekennzeichneten Fahrzeuges. Details unter www.carplanet.ch",59900,2022-08-01,"SUV / Tout-terrain",28500,"Hybride léger diesel/électrique","Automatique",211,"4 roues motrices",7.2,TRUE,2022-08-25,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Bernstrasse 91 - 93, 3110 Münsingen",10478101,2023-04-28,84020,"Vorsicht vor dem Herrn Leuenberger! Ich habe einen Volvo C40 probegefahren und ...",FALSE,457,187
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10549774","VOLVO XC60 2.0 T6 TE R-Design eAWD","",59900,2021-10-01,"SUV / Tout-terrain",17000,"Hybride rechargeable essence/électrique","Automatique",341,"4 roues motrices",2.8,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Bernstrasse 91 - 93, 3110 Münsingen",10549774,2023-05-24,89510,"Vorsicht vor dem Herrn Leuenberger! Ich habe einen Volvo C40 probegefahren und ...",FALSE,761,161
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10269213","VOLVO XC60 2.0 T8 TE Inscription eAWD","CH-Fahrzeug! Gratis-Service bis 150'000 km!",59900,2021-04-01,"SUV / Tout-terrain",44320,"Hybride rechargeable essence/électrique","Automatique",304,"4 roues motrices",2.4,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Kirchgass 26, 9442 Berneck",10269213,2023-02-17,106123,"TOP Leistung nach Reifenpanne, sehr freundlich und hilfsbereit",FALSE,944,257
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10473629","VOLVO XC60 2.0 T8 TE Inscription eAW","",59900,2020-09-01,"SUV / Tout-terrain",33000,"Hybride rechargeable essence/électrique","Automatique",405,"4 roues motrices",2.1,FALSE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 18 mois ou 100'000 km","6340 Baar",10473629,2023-04-27,118000,"Das Auto ist komplett ausgestattet!!! Mit Sitzheizung, Sitzlüftung und Massagefunktion für beide Sitze. Das Panoramadach ist elektrisch verstellbar mit elektr. Verdunkelungsrollo. Das Soundsystem ist absolut auf hohem Niveau (Harman Kardon).",FALSE,1156,188
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-10246442","VOLVO XC60 T8 eAWD Polestar Geartronic","Leasing da 2.99% (si informi da noi!). Visibile a Giubiasco (20).",59900,2019-11-01,"SUV / Tout-terrain",31000,"Hybride rechargeable essence/électrique","Automatique",405,"4 roues motrices",3.2,FALSE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Servizio DISPO - Veicoli nuovi e d'occasione, 6934 Bioggio | Giubiasco | Biasca",10246442,2023-02-10,105000,"Accessori compresi nel prezzo: Gancio di traino 1950.- // Pack consegna Fr. 690.00 // Incluso VSP = Volvo Swiss Premium: manutenzione inclusa per 10 anni / 150'000 km (ci contatti per le condizioni di dettaglio).",FALSE,1461,264
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10508695","VOLVO XC60 2.0 T8 TE Inscription eAWD","1.Hand Fahrzeug, sehr gepflegter Wagen, Inscription Ausführung mit umfangreichen Sonderausstattungen, Werksgarantie & Gratisservice Volvo Swiss Premium VSP",59900,2021-01-01,"SUV / Tout-terrain",49400,"Hybride rechargeable essence/électrique","Automatique",392,"4 roues motrices",2.8,TRUE,NA,FALSE,FALSE,"","Vogelsangstrasse 14, 8307 Effretikon",10508695,2023-05-09,99300,"",FALSE,1034,176
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10507295","VOLVO XC60 T8 eAWD Inscription Geartronic","CH FAHRZEUG MIT HERSTELLERGARANTIE + GRATIS SERVICES",59900,2021-01-01,"SUV / Tout-terrain",49800,"Hybride rechargeable essence/électrique","Automatique",391,"4 roues motrices",2.8,TRUE,2021-01-04,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Am Dorfbach 42, 8308 Illnau",10507295,2023-05-09,100500,"- CH Fahrzeug mit Herstellergarantie
- Gratis Services
- aus 1. Hand
- Aussenfarbe Denim blue mét",FALSE,1034,176
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10793790","VOLVO XC60 T8 eAWD Polestar Geartronic","Service compris 10 ans ou 150'000km, garantie 5 ans ou 150'000km, réparations d'usure 3 ans ou 150'000km (dès la 1ère immat.)",59900,2020-06-01,"SUV / Tout-terrain",39950,"Hybride rechargeable essence/électrique","Automatique",405,"4 roues motrices",3.2,TRUE,2023-09-04,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Rte des Ilettes 3, 1870 Monthey",10793790,2023-08-23,106230,"Super attentionné avec les clients",FALSE,1248,70
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10880651","VOLVO XC60 T8 eAWD Inscription Geartronic","Service compris 10 ans ou 150'000km, garantie 5 ans ou 150'000km, réparations d'usure 3 ans ou 150'000km (dès la 1ère immat.)",59900,2021-02-01,"SUV / Tout-terrain",33000,"Hybride rechargeable essence/électrique","Automatique",391,"4 roues motrices",2.8,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Rte des Ilettes 3, 1870 Monthey",10880651,2023-09-22,85180,"Super attentionné avec les clients",FALSE,1003,40
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10426423","VOLVO XC60 T6 eAWD Inscription","",59900,2021-12-01,"SUV / Tout-terrain",5000,"Hybride rechargeable essence/électrique","Automatique",344,"4 roues motrices",NA,TRUE,NA,FALSE,FALSE,"","Kantonsstrasse 61, 3930 Visp",10426423,2023-04-11,NA,"",FALSE,700,204
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10709374","VOLVO XC60 2.0 T8 TE R-Design eAWD","",59900,2021-12-01,"SUV / Tout-terrain",36900,"Hybride rechargeable essence/électrique","Automatique",392,"4 roues motrices",2.4,TRUE,2021-12-15,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Route de la Glâne 124, 1752 Villars sur Glâne",10709374,2023-07-18,NA,"",FALSE,700,106
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10705591","VOLVO XC60 2.0 T8 TE Polestar eAWD","*** Véhicule suisse *** Garantie d'usine 5 ans/150'000km - service inclus 10 ans/150'000 dès la première mise en circulation",59900,2020-06-01,"SUV / Tout-terrain",50000,"Hybride rechargeable essence/électrique","Automatique",405,"4 roues motrices",3.2,TRUE,2023-05-09,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Rue du Simplon 47, 1920 Martigny",10705591,2023-07-17,NA,"",FALSE,1248,107
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10705595","VOLVO XC60 2.0 T8 TE R-Design eAWD","*** Véhicule suisse *** Garantie d'usine 5 ans/150'000km - service inclus 10 ans/150'000 dès la première mise en circulation",59900,2021-12-01,"SUV / Tout-terrain",28650,"Hybride rechargeable essence/électrique","Automatique",392,"4 roues motrices",2.8,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Rue du Simplon 47, 1920 Martigny",10705595,2023-07-17,NA,"",FALSE,700,107
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10837121","VOLVO XC60 T8 eAWD R-Design Geartronic","Véhicule CH ! Garantie 2 ans ! (181)",59900,2020-11-01,"SUV / Tout-terrain",27118,"Hybride rechargeable essence/électrique","Automatique",391,"4 roues motrices",2.3,FALSE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 24 mois","Route de Neuchatel 4, 1032 Romanel sur Lausanne",10837121,2023-09-07,82935,"Vraiment professionnel et sympa",FALSE,1095,55
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10919917","VOLVO XC60 T8 eAWD R-Design Expression Geartronic","",59900,2021-04-01,"SUV / Tout-terrain",35000,"Hybride rechargeable essence/électrique","Automatique",391,"4 roues motrices",2.8,TRUE,2021-04-29,FALSE,TRUE,"À partir de la livraison du véhicule, 60 mois ou 120'000 km","Avenue des Morgines 26, 1213 Petit-Lancy (GE)",10919917,2023-10-06,NA,"_________________________________________________________

FORFAIT DE LIVRAISON DE FR.600.- INCLUS DANS LE PRIX :
Le plein de carburant
La vignette de l'année en cours
L'expertise de l'année pour tous les véhicules âgés de plus de 36 mois
Immatriculation de votre nouveau véhicule auprès du service des automobiles de votre canton
Démarches auprès de votre partenaire d'assurance
_________________________________________________________

UN ESSAI VOUS INTÉRESSE ?
Prenez contact avec nos conseillers par mail ou par téléphone afin de fixer un rendez-vous.

UN CRÉDIT OU UN LEASING ?
Demandez-nous une offre avec nos conditions attractives !

UN VÉHICULE A REPRENDRE ?
Nous reprenons votre véhicule de toute marque, même ancien.

BESOIN D'UNE ASSURANCE ?
Profitez des conditions avantageuses de notre partenaire Mercedes Benz Insurance.
_________________________________________________________

Nous parlons Français
Wir sprechen Deutsch 
We speak English
Falamos Portugues 
Parliamo italiano
_________________________________________________________

Les occasions Mercedes Certified du Groupe Chevalley:
Près de 400 véhicules toutes marques sélectionnés pour vous!
L’entreprise Chevalley , depuis 45 ans à votre service avec un slogan unique: « L'essentiel, c'est vous ! »
_________________________________________________________

Lieu d’exposition : Garage Grimm Centre
Avenue des Morgines 26, 1213 Petit-Lancy

En bus, ligne 21 arrêt Lancy-Hubert /  lignes 2 + 19 arrêt De-Ternier
En Tram, ligne 14 arrêt Les Esserts(10 mins)",FALSE,944,26
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10978762","VOLVO XC60 2.0 T6 TE R-Design eAWD","mit Anhängerkupplung",59950,2021-03-01,"SUV / Tout-terrain",25850,"Hybride rechargeable essence/électrique","Automatique",341,"4 roues motrices",2.8,TRUE,2021-03-23,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Bernstrasse 91 - 93, 3110 Münsingen",10978762,2023-10-27,88950,"Vorsicht vor dem Herrn Leuenberger! Ich habe einen Volvo C40 probegefahren und ...",FALSE,975,5
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10102998","VOLVO XC60 2.0 T6 TE Inscription Expression eAWD","",59950,2021-11-01,"SUV / Tout-terrain",19653,"Hybride rechargeable essence/électrique","Automatique",342,"4 roues motrices",1.1,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Jonenstrasse 32, 8913 Ottenbach",10102998,2022-12-14,81070,"Willkommen bei Ihrem Volvo Partner in Ottenbach. Wir leben VOLVO - Wir lieben VOLVO - Wir konzentrieren uns auf das, was uns überzeugt. Und das, was wir am besten können. Auf VOLVO und guten Service. 

Für eine Probefahrt oder Besichtigung vor Ort nehmen Sie bitte mit uns Kontakt auf.

Gerne unterbreiten wir Ihnen eine Offerte für Ihr Wunsch Auto. Wir beraten Sie gerne bei der Finanzierung und berechnen für Sie die monatlichen Kosten.

Wir sind gerne für Sie da und freuen uns auf Ihren Besuch.",FALSE,730,322
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10209982","VOLVO XC60 2.0 T6 TE Inscription Expression eAWD","",59950,2021-12-01,"SUV / Tout-terrain",24093,"Hybride rechargeable essence/électrique","Automatique",348,"4 roues motrices",1.1,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Jonenstrasse 32, 8913 Ottenbach",10209982,2023-01-28,81070,"Willkommen bei Ihrem Volvo Partner in Ottenbach. Wir leben VOLVO - Wir lieben VOLVO - Wir konzentrieren uns auf das, was uns überzeugt. Und das, was wir am besten können. Auf VOLVO und guten Service. 

Für eine Probefahrt oder Besichtigung vor Ort nehmen Sie bitte mit uns Kontakt auf.

Gerne unterbreiten wir Ihnen eine Offerte für Ihr Wunsch Auto. Wir beraten Sie gerne bei der Finanzierung und berechnen für Sie die monatlichen Kosten.

Wir sind gerne für Sie da und freuen uns auf Ihren Besuch.",FALSE,700,277
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10823541","VOLVO XC60 T6 eAWD PluginHybrid Inscription Expression Geartronic","Belle configuration | garantie | Leasing possible",59990,2022-04-01,"SUV / Tout-terrain",8000,"Hybride rechargeable essence/électrique","Automatique",398,"4 roues motrices",1.3,TRUE,2023-09-01,FALSE,TRUE,"À partir de la livraison du véhicule, 36 mois ou 100'000 km","Rue Maunoir 6, 1207 Genève",10823541,2023-09-03,NA,"belle configuration
1ere main
Leasing possible.
reprise possible",FALSE,579,59
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-9360833","VOLVO XC60 2.0 T6 TE Inscription eAWD","",59990,2021-01-01,"SUV / Tout-terrain",14200,"Hybride rechargeable essence/électrique","Automatique",341,"4 roues motrices",2.8,TRUE,2021-01-27,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Hausmattstrasse 3, 4613 Rickenbach",9360833,2022-11-14,91390,"Immer freundliche Bedienung und zuvorkommendes Personal",FALSE,1034,352
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2023-occasion-10713396","VOLVO XC60 2.0 B5 MH Ultimate Bright AWD","",60900,2022-09-01,"SUV / Tout-terrain",11000,"Hybride léger essence/électrique","Automatique",264,"4 roues motrices",8.9,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois","Rüeggisingerstrasse 61 / Luzernerstrasse 44, 6021 Emmenbrücke / 6045 Meggen",10713396,2023-07-20,87040,"zuzüglich Ablieferungspauschale",FALSE,426,104
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2023-occasion-10945856","VOLVO XC60 2.0 B5 MH Ultimate Bright","",60900,2022-11-01,"SUV / Tout-terrain",18000,"Hybride léger essence/électrique","Automatique",264,"4 roues motrices",7.9,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois","Rüeggisingerstrasse 61 / Luzernerstrasse 44, 6021 Emmenbrücke / 6045 Meggen",10945856,2023-10-16,93120,"zuzüglich Ablieferungspauschale

Entspricht das inserierte Fahrzeug nicht ganz Ihren Vorstellungen? Kontaktieren Sie uns und teilen Sie uns Ihr Wunschfahrzeug mit.  
Wir haben über 300 Fahrzeuge in Bestellung in verschiedenen Farben, Ausstattungen und Motorisierungen. 
Unser Verkaufsteam gibt Ihnen gerne Auskunft über die Spezifikationen und Lieferfristen der bestellten Fahrzeuge.",FALSE,365,16
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10189058","VOLVO XC60 2.0 B5 MH Inscription FWD","",60900,2022-04-01,"SUV / Tout-terrain",27497,"Hybride léger essence/électrique","Automatique",264,"Traction avant",7.9,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","In Huebwiesen 11, 8600 Dübendorf",10189058,2023-01-20,74676,"",FALSE,579,285
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-9923719","VOLVO XC60 2.0 T8 TE R-Design eAWD","",60900,2021-08-01,"SUV / Tout-terrain",26000,"Hybride rechargeable essence/électrique","Automatique",392,"4 roues motrices",2.8,TRUE,2021-08-25,FALSE,TRUE,"À partir de la livraison du véhicule, 60 mois ou 150'000 km","Längmatt 9, 6212 St. Erhard",9923719,2022-11-14,92570,"Volvo Swiss Premium: 5 Jahre oder 150'000 km Garantie // 10 Jahre oder 150'000 km Gratis-Service (ab 1. Inverkehrsetzung)",FALSE,822,352
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10539414","VOLVO XC60 T8 eAWD R-Design Geartronic","",61600,2021-07-01,"SUV / Tout-terrain",35500,"Hybride rechargeable essence/électrique","Automatique",391,"4 roues motrices",2.3,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois","Andelfingerstrasse 16, 8416 Flaach",10539414,2023-05-20,99870,"Optisch wirkt das Gebäude sehr seriös, gepflegt.  Autoverkäufer (Hr. Koster) ...",FALSE,853,165
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10112746","VOLVO XC60 2.0 T8 TE Polestar eAWD","HINWEIS: Standort Filiale Meggen Tel. 041 377 37 37",61900,2021-02-01,"SUV / Tout-terrain",22000,"Hybride rechargeable essence/électrique","Automatique",405,"4 roues motrices",3.3,TRUE,NA,FALSE,FALSE,"","Rüeggisingerstrasse 61 / Luzernerstrasse 44, 6021 Emmenbrücke / 6045 Meggen",10112746,2022-12-19,97940,"Standort Filiale Meggen Tel. 041 377 37 37",FALSE,1003,317
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10377665","VOLVO XC60 2.0 T6 TE Inscription eAWD","Ab Service und MFK! Rückfahrkamera, Keyless, aktiver Bremsassistent, LED Scheinwerfer und vieles mehr!",61980,2022-03-01,"SUV / Tout-terrain",25500,"Hybride rechargeable essence/électrique","Automatique",399,"4 roues motrices",1.1,TRUE,2022-03-03,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Zürcherstrasse, 281, 8500 Frauenfeld",10377665,2023-03-24,86000,"Herzlich Willkommen bei der Garage Engeler AG.
Unser Familienunternehmen ist schweizweit Ihr kompetenter Ansprechpartner für VOLVO. Gerne beraten wir Sie professionell und speditiv bei Ihrem Fahrzeugkauf und haben immer die besten Angebote für Sie bereit. Sollte Ihr Wunschfahrzeug nicht bei uns an Lager sein? Kein Problem! Dann bestellen wir es zu den für Sie besten Konditionen. Sie haben ein Fahrzeug welches Sie eintauschen möchten? Wir unterbreiten Ihnen gerne eine faire und marktgerechte Offerte. Bei Bedarf erstellen wir Ihnen attraktive Leasing- oder Finanzierungs-Angebote. Selbstverständlich stehen Ihnen all unsere Fahrzeuge stets für eine unverbindliche Probefahrt zur Verfügung.Ihr Volvo Partner seit 1994.",FALSE,610,222
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10692333","VOLVO XC60 T8 eAWD R-Design Geartronic","",62100,2021-08-01,"SUV / Tout-terrain",34700,"Hybride rechargeable essence/électrique","Automatique",391,"4 roues motrices",2.3,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Moosrainweg 14, 3053 Münchenbuchsee",10692333,2023-07-12,100940,"Winterräder

12 Monate Occasionsgarantie / 4 / Inkl. Ablieferpauschale von CHF 420.- Abweichungen und Irrtümer zur Ausstattung des Fahrzeuges vorbehalten.",FALSE,822,112
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10502191","VOLVO XC60 2.0 T6 TE Inscription eAWD","",62304,2022-04-01,"SUV / Tout-terrain",14900,"Hybride rechargeable essence/électrique","Automatique",398,"4 roues motrices",1.1,TRUE,NA,FALSE,FALSE,"","Route de la Glâne 124, 1752 Villars sur Glâne",10502191,2023-05-07,NA,"",FALSE,579,178
