"","annonce.link.href","title","subtitle","price","date","body.type","kilometers","fuel.type","transmission","power","drivetrain","consumption","expertise","expertise.date","accident","warranty","warranty.details","location","listing.id","created.date","new.price","description.text","defective","vehicle.age","listing.age","vehicle.age.squared","kilometers.squared","cabriolet","suv","sedan","diesel","hybrid","natural.gas","manual","awd"
"1219","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2019-occasion-10866876","SKODA Octavia Combi 2.0 TSI Style 4x4 DSG","* FRISCH AB MFK *  1 JAHR GARANTIE * CH FAHRZEUG AUS 1. HAND * SERVICE GEPFLEGT *",21900,"2019-05-01","Break",107000,"Essence","Boîte manuelle automatisée",190,"4 roues motrices",8.7,TRUE,"2023-09-20",FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Tardisstrasse 225, 7205 Zizers  (Ausfahrt Landquart)",10866876,"2023-09-18",42140,"** FAHRZEUGE **

Wir haben Laufend Qualitativ Hochwertige Fahrzeuge zu Top Preisen Im Angebot. melden Sie sich bei unserem Personal für eine Persönliche Beratung.

** EINTAUSCH **

*** Ankauf & Eintausch von Ihrem Fahrzeug zu marktgerechten Top-Preisen! ***

zuzüglich Ablieferungspauschale CHF 290.-",FALSE,1635,34,2673225,1.1449e+10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1220","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2018-occasion-10714697","SKODA Octavia Combi 2.0 TSI RS DSG","",21900,"2018-03-01","Break",119500,"Essence","Boîte manuelle automatisée",230,"Traction avant",6.6,TRUE,"2023-09-13",FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Zürichstrasse 193, 8910 Affoltern am Albis",10714697,"2023-07-20",45000,"Freundliche, unkomplizierte Pannenhilfe. Ich war mit einem geliehenen VW unterwegs, ...",FALSE,2061,94,4247721,14280250000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1221","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2018-occasion-10960371","SKODA Octavia Combi 2.0 TDI 150 Ambition DSG","* Park-Distanz-Sensor vorne + hinten - Klima - Navigationssystem - Telefon *",21900,"2018-06-01","Break",66700,"Diesel","Boîte manuelle automatisée",150,"Traction avant",4.6,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Sandackerstrasse 16, 9245 Oberbüren",10960371,"2023-10-20",36040,"Wir bei West-Garage Lanker AG legen großen Wert auf die Zufriedenheit unserer Kunden. Deshalb sind alle Fahrzeuge, die wir anbieten, in einem hervorragenden Zustand und verfügen entweder über eine Werksgarantie oder die Occasionsgarantie Quality One.

Unser Standort befindet sich direkt an der Autobahnausfahrt Oberbüren und ist leicht zu finden, da er gegenüber einer BP-Tankstelle liegt. Sollten Sie mit dem Zug anreisen, holen wir Sie gerne am Bahnhof Uzwil ab. Ein Anruf genügt.

Für uns ist die Zufriedenheit unserer Kunden seit 70 Jahren das höchste Gut. Wir freuen uns auf jeden Kunden und sind stets bestrebt, seine Fahrzeugwünsche zu erfüllen.

Als Servicepartner für VW PW und VW Nutzfahrzeuge bieten wir einen umfassenden Service und Wartung für alle Marken. Unser Motto ""Geteilte Freude ist doppelte Freude"" drückt unsere positive Einstellung und unser Engagement für unsere Kunden aus.

Fahrzeuge sind exkl. Ablieferungspauschale Fr. 490.--",FALSE,1969,2,3876961,4448890000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"1222","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2018-occasion-10926993","SKODA Octavia Combi 1.0 TSI Clever DSG","Véhicule CH ! Garantie Autocorner 2 ans ou 35'000 km ! (37)",21900,"2019-01-01","Break",42000,"Essence","Automatique",115,"Traction avant",7.2,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 24 mois","Route de Neuchatel 4, 1032 Romanel sur Lausanne",10926993,"2023-10-09",35300,"[EA2] Prolongation de garantie 2 ans, 120'000 km au maximum (net)
[KA2] Caméra de recul",FALSE,1755,13,3080025,1.764e+09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1223","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2017-occasion-10947549","SKODA Octavia Combi 2.0 TSI RS DSG","Adaptive Fahrwerksregelung DCC / Panorama-Glasdach / Navigationssystem COLUMBUS / Multifunktionslederlenkrad",21900,"2018-03-01","Break",121916,"Essence","Boîte manuelle automatisée",230,"Traction avant",6.6,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Geissbüelstrasse 2A, 8604 Volketswil / Zürich",10947549,"2023-10-16",NA,"Service
- Garantie-Upgrade bis 7 Jahre
- Beratung und Probefahrt
- Faires Eintauschangebot
- Individuelle Versicherungslösungen
- Disposition vom Kauf bis zur Ablieferung

Finanzierung/Leasing
- individuelle Finanzierungslösungen
- attraktive Leasingkonditionen
- schnelle & komfortable Abwicklung

Besuchen Sie uns! Unsere Fahrzeuggalerie ist 24h begehbar

Für weitere Informationen sowie Probefahrten stehen wir Ihnen gerne zur Verfügung.

Ihr AUTOKUG Team",FALSE,2061,6,4247721,14863511056,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1224","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2020-occasion-10933318","SKODA Octavia Combi 2.0 TDI RS 4x4 DSG","",21950,"2020-02-01","Break",112000,"Diesel","Boîte manuelle automatisée",184,"4 roues motrices",7.1,TRUE,NA,FALSE,FALSE,"","Industriestrasse 41, 3175 Flamatt",10933318,"2023-10-11",NA,"Top gepflegt und frisch geprüft!",FALSE,1359,11,1846881,1.2544e+10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"1225","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2018-occasion-9142931","SKODA Octavia Combi 1.6 TDI Ambition DSG","*FRISCH AB MFK*FRISCH AB SERVICE*12 MON GARANTIE*8-FACH BEREIFT*CH-FAHRZEUG*",21990,"2018-08-01","Break",15350,"Diesel","Boîte manuelle automatisée",115,"Traction avant",3.9,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Schaftenholzweg 24, 2557 Studen",9142931,"2022-11-14",NA,"DER SKODA BEFINDET SICH IN EINEM NEUWERTIGEN ZUSTAND

BEI KAUF WIRD DAS FAHRZEUG FRISCH VORGEFÜHRT, DER SERVICE NEU GEMACHT UND 12 MON GARANTIE KOMMEN DAZU

ZUSATZ AUSSTATTUNG: GROSSES DIFITALES NAVI, TEMPOMAT, DAB RADIO, SITZHEIZUNG VORNE, PARKSENSOREN VORNE UND HINTEN, BLUETOOTH VERBINDUNG FÜR SMARTPHONE, ISOFIX 8-FACH BEREIFT MIT ALUFELGEN UND NOCH VIELES MEHR

CH-FAHRZEUG AUS ERSTER HAND

LEASING/FINANZIERUNG MÖGLICH",FALSE,1908,342,3640464,235622500,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"1226","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2019-occasion-10692620","SKODA Octavia Combi 2.0 TDI 184 PS Ambition 4x4 DSG","CH-Fahrzeug aus erster Hand, Ab MFK & Service, 1 Jahr Garantie inkl. ....",21990,"2019-07-01","Break",91850,"Diesel","Boîte manuelle automatisée",184,"4 roues motrices",6.3,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Horwerstrasse 120, 6010 Kriens",10692620,"2023-07-12",40490,"Herzlich Willkommen bei carplanet.ch

Danke, dass Sie sich für dieses Fahrzeug interessieren.

Möchten Sie dieses Fahrzeug gerne Probefahren?
Wollen Sie eine unverbindliche Offerte mit einer massgeschneiderten Finanzierungsvariante (Leasing oder Finanzierungskauf)? 

Oder haben Sie ein Fahrzeug, das Sie Eintauschen möchten? 

Gerne stehen wir Ihnen für diese Fragen zur Verfügung. 

We speak english, On parle français, Noi parliamo l'italiano, Hablamos español, Falamos portugues.

Sie erreichen uns unter der Telefonnummer 041 348 03 03  oder per E-Mail 


Ihr Garage Galliker Team Kriens",FALSE,1574,102,2477476,8436422500,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"1227","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2020-occasion-10704322","SKODA Octavia Combi 2.0 TDI DSG Ambition","mit Skoda Anschlussgarantie bis 11.2023",21990,"2020-12-01","Break",134000,"Diesel","Boîte manuelle automatisée",150,"Traction avant",5.4,TRUE,"2020-11-19",FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Störenbergstrasse 12, 8265 Mammern",10704322,"2023-07-17",NA,"Das Auto ist in einem guten Zustand.
Garantie Verlängerung bis 11.2023, Erweiterung durch Quality1 Garantie möglich!",FALSE,1055,97,1113025,1.7956e+10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"1228","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2016-occasion-10678994","SKODA Octavia Combi 2.0 TSI RS DSG","",21990,"2016-06-01","Break",87100,"Essence","Automatique",220,"Traction avant",6.4,FALSE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Muttenzerstrasse 143, 4133 Pratteln BL",10678994,"2023-07-07",43950,"Winterräder
[2Y] Moon Weiss, Metallic
[LH] RS schwarz/rot
[KA1] Rückfahrkamera",FALSE,2699,107,7284601,7586410000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1229","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2019-occasion-10913159","SKODA Octavia Combi 2.0 TDI Ambition 4x4 DSG","",21990,"2019-03-01","Break",68000,"Diesel","Automatique",150,"4 roues motrices",4.9,FALSE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Muttenzerstrasse 143, 4133 Pratteln BL",10913159,"2023-10-04",38260,"",FALSE,1696,18,2876416,4.624e+09,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"1230","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2017-occasion-9915863","SKODA Octavia Combi 2.0 TDI RS 4x4 DSG","***** TOP ANGEBOT ***** - STANDHEIZUNG - ABSTANDREGELTEMPOMAT - SPURHALTE",21999,"2017-05-01","Break",150000,"Diesel","Boîte manuelle automatisée",184,"4 roues motrices",5.1,TRUE,NA,FALSE,FALSE,"","Klettgauerstrasse 41, 8212 Neuhausen am Rheinfall (SH) (25min von Zürich)",9915863,"2022-11-14",NA,"Sehr geehrte Damen und Herren

Vielen Dank, dass Sie uns Ihr Vertrauen schenken und sich für unser Angebot entschieden haben.

Für eine unverbindliche Beratung und Probefahrt stehen wir Ihnen gerne zur Verfügung.

Bitte vereinbaren Sie einen Besichtigungstermin, damit wir das Fahrzeug für Sie bereitstellen können.

Trotz der großen Sorgfalt sind Inseratsfehler nicht ausgeschlossen.
Irrtümer und Zwischenverkauf vorbehalten, Keine Gewähr für Ausstattungsdetails.

-Tausch sowie finanzierung möglich,12 Monate Garantie auf wunsch möglich",FALSE,2365,342,5593225,2.25e+10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"1231","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2018-occasion-10887868","SKODA Octavia Combi 2.0 TDI RS Prag 4x4 DSG","Service Ende September. Bremsen neu gemacht. Acht Felgen. Neuwertiger Zustand. Unfallfrei",22000,"2018-08-01","Break",97000,"Diesel","Boîte manuelle automatisée",184,"4 roues motrices",5.1,FALSE,NA,FALSE,FALSE,"","Gaidlaweg 11, 7204 Untervaz",10887868,"2023-09-25",49710,"",FALSE,1908,27,3640464,9.409e+09,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"1232","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2018-occasion-10283649","SKODA Octavia Combi 1.8 TSI Scout 4x4 DSG","",22200,"2018-03-01","Break",94900,"Essence","Boîte manuelle automatisée",180,"4 roues motrices",6.8,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Route des Malliez 5, 1847 Rennaz",10283649,"2023-02-22",NA,"Top qualité, service très bien, accueil très cordiale et conviviale et professionelle. ...",FALSE,2061,242,4247721,9006010000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1233","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2018-occasion-10811446","SKODA Octavia Combi 2.0 TDI Ambition 4x4","",22300,"2018-04-01","Break",98700,"Diesel","Boîte manuelle automatisée",150,"4 roues motrices",4.7,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 3 mois ou 5'000 km","Kantonsstrasse 7, 6253 Uffikon",10811446,"2023-08-30",NA,"Ich bin sehr zufrieden und happy über meinen Autokauf. Preis-Leistung stimmt. ...",FALSE,2030,53,4120900,9741690000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"1234","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2020-occasion-10927426","SKODA Octavia Combi 2.0 TDI Ambition 4x4 DSG","Abstandstempomat, Navi, DSG, Allrad, DAB, Neue Winterpneu!",22400,"2020-09-01","Break",84000,"Diesel","Boîte manuelle automatisée",184,"4 roues motrices",6.3,TRUE,NA,FALSE,FALSE,"","Oberfeldweg 2, 3273 Kappelen",10927426,"2023-10-09",NA,"Ehemaliges Firmenfahrzeug, viele Autobahnkilometer. Fahrzeug ist gepflegt und 8-Fach bereift.  Parksensoren vorne und hinten sind verbaut. Navigationssystem mit DAB Radio. Neue Winterpneu. Zögern sie nicht uns zu kontaktieren.

Freundliche Grüsse Team Garage Carrosserie Engeli",FALSE,1146,13,1313316,7.056e+09,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"1235","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2019-occasion-10197845","SKODA Octavia Combi 2.0 TDI Ambition 4x4 DSG","**  8-fach  **  Park-Distanz  **  ACC  **  Navi  **  Sitzheizung  **",22400,"2019-07-01","Break",125000,"Diesel","Boîte manuelle automatisée",184,"4 roues motrices",6.3,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Bachstrasse 30, 8226 Schleitheim",10197845,"2023-01-24",NA,"Ab Service u. MFK
8-fach bereift

Exkl. Ablieferungspauschale Fr. 390.- (Vignette, voller Tank)

Auf Wunsch mit 12 Monate Garantie Quality1 Base für Fr. 250.-.

Das Fahrzeug ist sofort ab Lager lieferbar und jederzeit für eine unverbindliche Probefahrt bereit.

Finanzierung ohne Anzahlung möglich.

Um unnötige Wartezeiten zu vermeiden, melden Sie sich bitte telefonisch an.

Wir freuen uns auf Ihren Besuch!",FALSE,1574,271,2477476,1.5625e+10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"1236","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2015-occasion-10933591","SKODA Octavia Combi 2.0 TDI Scout 4x4 DSG","",22400,"2015-07-01","Break",59705,"Diesel","Boîte manuelle automatisée",184,"4 roues motrices",5,TRUE,"2022-01-01",FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Chaltenbodenstrasse 16, 8834 Schindellegi-Feusisberg",10933591,"2023-10-11",NA,"Lackierung: Weiss Metallic, Interieur: Leder/Alcantara schwarz, inkl. Winterkompletträder siehe Fotos, (Nichtraucherfahrzeug und keine TIERE!!!)
Letzte Motorfahrzeugkontrolle: 01.01.2022, Letzter Service: 54'014km am 06.04.2023 (Service immer beim offiziellen Skoda Händler)
Fahrzeugstandort: Schindellegi SZ

Für eine Besichtigung bitten wir um Voranmeldung/Terminabsprache.
Wir freuen uns auf Ihren Besuch",FALSE,3035,11,9211225,3564687025,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"1237","https://www.autoscout24.ch/fr/d/skoda-octavia-suvtout-terrain-2016-occasion-10563747","SKODA Octavia Combi 2.0 TDI RS 4x4 DSG CHALLENGE","EXCELLENT ÉTAT - 1ÈRE MAIN - NAVIGATION - CAMERA - ÉDITION CHALLENGE - 8 ROUES/PNEUS - LEASING/REPRISE",22500,"2016-01-01","SUV / Tout-terrain",75000,"Diesel","Automatique",184,"4 roues motrices",NA,TRUE,"2023-05-29",FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Rte de la Sarvaz 1, 1906 Charrat",10563747,"2023-05-29",NA,"plus d’informations sur notre site www.4x4gs.ch

Le no1 du 4x4 en Valais
• Un stock remarquable en matière de tout-terrain et véhicules utilitaires. 100 4X4, voitures, camionnettes en stock.

Garantie 12 mois ou 20’000 km avec possibilité d’extension. 

Garantie d’un véhicule non accidenté et kilométrages certifiés.

Tous nos véhicules sont révisés professionnellement et expertisés du jour.

L'immatriculation ainsi que les démarches liées aux com",FALSE,2851,146,8128201,5.625e+09,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"1238","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2016-occasion-10817825","SKODA Octavia Combi 2.0 TSI RS 230 DSG","",22500,"2016-06-01","Break",94000,"Essence","Boîte manuelle automatisée",230,"Traction avant",6.4,FALSE,"2022-11-11",FALSE,FALSE,"","Kantonsstrasse 6, 6211 Buchs",10817825,"2023-09-01",NA,"Das Fahrzeug befindet sich in einem sehr guten Zustand
Das Fahrzeug ist gepflegt und alle Service wurden regelmässig durchgeführt
Letzte MFK Sommer 2022
Das Fahrzeug hat folgende Extras
- Vorne und hinten neue Bremsscheiben und -beläge
- 8fach bereift (Sommer 19 Zoll und Winter 18 Zoll)
- Tieferlegungsfeder  (Eibach)
- Distanzscheiben vorne und hinten
- Soundsystem Canton
- Panoramadach
- Anhängekupplung abnehmbar
- Elektr. Heckklappe
- Packet Challange

Bei Interesse direkt beim Kunden melden 079 106 74 39 (Preis verhandelbar)",FALSE,2699,51,7284601,8.836e+09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1239","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2020-occasion-10854240","SKODA Octavia Combi 2.0 TDI Style 4x4 DSG","Beste Angebote bei Steinegger am oberen Zürichsee!",22500,"2020-01-01","Break",68000,"Diesel","Boîte manuelle automatisée",184,"4 roues motrices",6.3,TRUE,NA,FALSE,FALSE,"","Linthstrasse 51a, 8856 Tuggen",10854240,"2023-09-13",NA,"1.Inv. 12.2019

***Aktion; Zu diesem Fahrzeug offerieren wir Ihnen: neue Anhängerkupplung abnehmbar nur Fr. 990.- montiert***",FALSE,1390,39,1932100,4.624e+09,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"1240","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2018-occasion-10947381","SKODA Octavia Combi 2.0 TDI 184 Style 4x4 DSG","* WIAZ OCCASION MIT ALLRAD**ALLRAD*AUTOMATIK GETRIEBE* 184 TURBODIESEL-PS* SPARSAM* PREIS/LEISTUNG ANGEBOT DER EXTRAKLASSE* SERVICEGEPFLEGT* EFFIZIENT* PROBEFAHREN UND SKODA ERLEBEN* GARANTIE* EINTAUSCH UND FINANZIERUNG WILLKOMMEN* EIN PERFEKTES ANGEBOT DER MAZDA ZUZWIL*",22500,"2018-02-01","Break",63275,"Diesel","Boîte manuelle automatisée",184,"4 roues motrices",4.9,TRUE,"2023-08-03",FALSE,TRUE,"À partir de la livraison du véhicule, 4 mois","St. Gallerstrasse 29, 9524 Zuzwil SG",10947381,"2023-10-16",38960,"* WIAZ OCCASION MIT ALLRAD*

*ALLRAD*AUTOMATIK GETRIEBE* 184 TURBODIESEL-PS* SPARSAM* PREIS/LEISTUNG ANGEBOT DER EXTRAKLASSE* SERVICEGEPFLEGT* EFFIZIENT* PROBEFAHREN UND SKODA ERLEBEN* GARANTIE* EINTAUSCH UND FINANZIERUNG WILLKOMMEN* EIN PERFEKTES ANGEBOT DER MAZDA ZUZWIL*",FALSE,2089,6,4363921,4003725625,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"1241","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2016-occasion-10923298","SKODA Octavia 2.0 TSI RS","*** Panoramadach, Navigation Columbus, DAB+, 18 Zoll, PDC vo+hi mit Kamera, Sitzheizung, Frontscheibenheizung ***",22500,"2016-12-01","Break",78000,"Essence","Boîte manuelle automatisée",220,"Traction avant",NA,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 3 mois ou 3'000 km","Dorfstrasse 80, 8424 Embrach",10923298,"2023-10-07",NA,"Sehr geehrte Damen und Herren




Vielen Dank für Ihr geschätztes Interesse an unserem Fahrzeug.


Als offizieller Skoda-Vertragshändler 

bieten wir Ihnen stets das beste Preis-Leistungsangebot. 



- Profitieren Sie von unseren unschlagbaren Neuwagen Angeboten !!  

- Profitieren Sie von unserer Vielfalt von Fahrzeugen die sofort Lieferbar sind. 


- Profitieren Sie von unseren speziellen Finanzierungsdienstleistungen !!  
- Profitieren Sie von unserem top Eintauschangebot !!  




Gerne beraten wir Sie in einem persönlichen Gespräch. 


 Unsere Öffnungszeiten:


        Montag bis Freitag:

07.30 – 12.00 Uhr und 13.15 – 18.00 Uhr


 Samstag:                   

09.00 – 12.00 Uhr


Sonntag:                 

Freie Besichtigung",FALSE,2516,15,6330256,6.084e+09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1242","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2018-occasion-10929718","SKODA Octavia Combi 2.0 TSI RS DSG","Paket RS Xtreme**Paket RS Plus**Panoramadach**uvm",22500,"2018-09-01","Break",117000,"Essence","Automatique",230,"Traction avant",6.6,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Worbstrasse 226, 3073 Gümligen",10929718,"2023-10-10",48320,"4 Winterräder Schwarz",FALSE,1877,12,3523129,1.3689e+10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1243","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2020-occasion-10879913","SKODA Octavia Combi 2.0 TDI 150 Ambition DSG","Gepflegtes CH-Fahrzeug mit Navi/Bluetooth/Abstandskontrolle/Parksensoren v+h./Sitzheiz., etc. 12 Mt. Garantie",22580,"2020-05-01","Break",65500,"Diesel","Boîte manuelle automatisée",150,"Traction avant",5.7,TRUE,"2020-04-14",FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Marthalerstr. 9, 8463 Benken",10879913,"2023-09-22",38360,"Gepflegtes CH-Fahrzeug

12 Monate Garantie

Neupreis: CHF 38'360.--",FALSE,1269,30,1610361,4290250000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"1244","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2015-occasion-10874149","SKODA Octavia Combi 2.0 TDI Scout 4x4 DSG","**FRISCH AB MFK**SERVICE GEPFLEGT**8-FACH BEREIFT/ALU**ALLRAD**DSG**PDC**LEDER/ALCANTARA**BESICHTIGUNG ERWÜNSCHT**",22700,"2015-05-01","Break",81400,"Diesel","Boîte manuelle automatisée",184,"4 roues motrices",5.1,TRUE,"2023-09-20",FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Ringstrasse, 38a, 7000 Chur",10874149,"2023-09-20",NA,"",FALSE,3096,32,9585216,6625960000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"1245","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2019-occasion-10845265","SKODA Octavia Combi 2.0 TDI 184 RS 4x4 DSG","",22700,"2019-05-01","Break",118200,"Diesel","Boîte manuelle automatisée",184,"4 roues motrices",6.3,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Wilerstrasse 71, 9200 Gossau",10845265,"2023-09-11",44860,"Sehr freundliche und kompetente Beratung, individuell auf den Kunden angepasst. ...",FALSE,1635,41,2673225,13971240000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"1246","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2015-occasion-10707776","SKODA Octavia Combi 2.0 TSI RS DSG","",22789,"2015-03-01","Break",70500,"Essence","Boîte manuelle automatisée",220,"Traction avant",6.4,TRUE,"2021-02-19",FALSE,FALSE,"","Freiburgstrasse 396, 3018 Bern",10707776,"2023-07-18",47460,"",FALSE,3157,96,9966649,4970250000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1247","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2019-occasion-10476068","SKODA Octavia Combi 2.0 TDI Style DSG","Anhängerkupplung 8 Fach Bereift",22800,"2019-09-01","Break",44200,"Diesel","Boîte manuelle automatisée",150,"Traction avant",5.8,TRUE,NA,FALSE,FALSE,"","Industriestrasse 221 A, 7408 Cazis",10476068,"2023-04-28",NA,"",FALSE,1512,177,2286144,1953640000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"1248","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2019-occasion-10714064","SKODA Octavia Combi 1.5 TSI Ambition DSG (Kombi)","Navigation / Anhängerkupplung 1,5t / getönte Scheiben / Lichtassistent m. Regensensor / Parksensoren vo+hi / frisch ab MFK",22800,"2019-06-01","Break",74990,"Essence","Boîte manuelle automatisée",150,"Traction avant",7.1,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Juch 2, 6372 Ennetmoos",10714064,"2023-07-20",NA,"zuzüglich Ablieferungspauschale von CHF 350.-.",FALSE,1604,94,2572816,5623500100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
