"","annonce.link.href","title","subtitle","price","date","body.type","kilometers","fuel.type","transmission","power","drivetrain","consumption","expertise","expertise.date","accident","warranty","warranty.details","location","listing.id","description.text","created.date","new.price","defective","vehicle.age","listing.age","vehicle.age.squared","kilometers.squared","sedan","coupe","diesel","hybrid","manual","awd","price.residuals","pred.price"
"272","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2017-occasion-10907834","TOYOTA Yaris 1.5 Trend CVT","1.5 VVT-iE Trend MdS, aus 1.Hand, 8-fach bereift",13900,"2017-07-01","Petite voiture",55000,"Essence","Boîte automatique variable",112,"Traction avant",4.8,TRUE,"2022-11-01",FALSE,FALSE,"","4654 Lostorf",10907834,"","2023-10-02",NA,FALSE,2298,14,5280804,3.025e+09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-2806.11575692285,16706.1157569229
"273","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2016-occasion-10913815","TOYOTA Yaris 1.5 VVT-i Hybrid Luna e-CVT","ab MFK, 8 x Winterreifen auf Alufelgen, 4 Sommerreifen mit guten Profîl (ohne Felgen)",13900,"2016-05-01","Petite voiture",83700,"Hybride intégral essence/électrique","Boîte automatique variable",101,"Traction avant",3.3,TRUE,"2023-10-17",FALSE,FALSE,"","Ibergstrasse 51, 8405 Winterthur",10913815,"Vielen Dank für Ihr Interesse am Toyota Yaris Hybrid. Für weitere Informationen, eine Besichtigung und Probefahrt, können Sie mich gerne kontaktieren. 077 228 95 20

Frisch ab MFK (17.10.2023)
Gegen Aufpreis von 500.- serviceaktivierte Garantie für 12 Monate (Toyota Garantie). Die Garantie kann jedes Jahr verlängert werden bis 10 Jahre oder 185000 km.

Das Auto ist in einwandfreiem Zustand!!!
Nichtraucher!
Kein Tiertransport!","2023-10-04",NA,FALSE,2724,12,7420176,7005690000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,174.913858539122,13725.0861414609
"274","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2013-occasion-10298279","TOYOTA Yaris 1.33 Trend Multidrive","***Top Zustand, ab MFK und Service, 8fach Bereift***",13900,"2013-05-01","Petite voiture",57000,"Essence","Boîte automatique variable",99,"Traction avant",5.3,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 3 mois ou 3'000 km","Hauptstrasse 80, 4584 Gächliwil",10298279,"Sehr geehrte Damen und Herren

Vielen Dank, dass Sie uns Ihr Vertrauen schenken und sich für unser Angebot entschieden haben.

Für eine unverbindliche Beratung und Probefahrt stehen wir Ihnen gerne zur Verfügung.

Bitte vereinbaren Sie einen Besichtigungstermin, damit wir das Fahrzeug für Sie bereitstellen können.

Trotz der großen Sorgfalt sind Inseratsfehler nicht ausgeschlossen.
Irrtümer und Zwischenverkauf vorbehalten, Keine Gewähr für Ausstattungsdetails.","2023-02-28",NA,FALSE,3820,230,14592400,3.249e+09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1249.26534798088,12650.7346520191
"275","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2017-occasion-10920827","TOYOTA Yaris 1.5 VVT-i Hybrid Trend e-CVT","Très jolie Yaris hyb. Garantie 10 ans / 185'000km. Roues hiver",13900,"2017-03-01","Petite voiture",93700,"Hybride intégral essence/électrique","Boîte automatique variable",101,"Traction avant",3.6,TRUE,"2022-10-28",FALSE,TRUE,"Dès la 1ère mise en circulation, 120 mois ou 185'000 km","Rte de la Gruyère 4, 1723 MARLY/FRIBOURG",10920827,"","2023-10-06",28950,FALSE,2420,10,5856400,8779690000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-122.223003414407,14022.2230034144
"276","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2018-occasion-10927202","TOYOTA Yaris 1.5 Trend CVT","CH - AMAG Leasing - Prima mano",13990,"2018-12-01","Petite voiture",76000,"Essence","Boîte automatique variable",112,"Traction avant",6.3,FALSE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Via San Gottardo 12, 6877 Coldrerio",10927202,"Concessionaria auto con personale molto gentile e preparato e molto puntuali ...","2023-10-09",NA,FALSE,1780,7,3168400,5.776e+09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-3069.79355714816,17059.7935571482
"277","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2019-occasion-10588808","TOYOTA Yaris 1.5 Trend CVT","Top gepflegtes Fahrzeug, aus erster Hand, frisch ab MFK, mit Rückfahrkamera, Tempomat, Sitzheizung, 8 fach bereift",13990,"2019-04-01","Petite voiture",127000,"Essence","Boîte automatique variable",112,"Traction avant",6.3,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Bielstrasse 13 (Shell Tankstelle), 4538 Oberbipp",10588808,"- Top gepflegtes Fahrzeug
- Frisch ab MFK
- Scheckheft gepflegt in der Vertragswerkstatt
- 8 fach bereift
- Auf Wunsch mit 1 Jahr Garantie gegen Aufpreis 490.-

- Tempomat
- Bluetooth
- Spurassistent
- Auffahrwarner
- Fernlichtautomatik
- Rückfahrkamera
- Multifunktionslenkrad
- Sitzheizung
- uvm.

Besten Dank für Ihr Interesse an unseren Fahrzeugen. Unser Betrieb in Oberbipp ist sehr zentral gelegen (ca. 30 Minuten von Basel, 30 Minuten von Bern und 45 Minuten von Zürich). Sie erreichen uns über die A1, Ausfahrt Nr. 42 Wiedlisbach. 
Wir bieten ein breites Spektrum von Fahrzeugen an (Sportwagen, Personenwagen, SUVs, Busse, Wohnmobile, Lieferwagen usw.). Wir verfügen über langjährige Erfahrung und können Sie bei Finanzierungen, Leasing und Versicherungen kompetent beraten. Bei uns haben Sie auch die Möglichkeit Ihr Fahrzeug in Zahlung zu geben. 
Selbstverständlich kaufen wir auch Fahrzeuge jeglicher Art an, auch ohne, dass Sie bei uns einen Wagen kaufen. Wir bieten Ihnen markgerechte und faire Preise. 
Damit wir uns für Sie Zeit nehmen können, bitten wir Sie, mit uns einen Termin zu vereinbaren. 


***Wir sprechen Deutsch, on parle francais, we speak English, Wij spreken Nederlands***

Irrtümer und Zwischenverkauf vorbehalten.","2023-06-06",NA,FALSE,1659,132,2752281,1.6129e+10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1432.63636198237,15422.6363619824
"278","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2016-occasion-10812221","TOYOTA Yaris 1.33 Trend","",14200,"2016-09-01","Petite voiture",47100,"Essence","Boîte manuelle",99,"Traction avant",4.9,TRUE,"2023-09-05",FALSE,TRUE,"À partir de la livraison du véhicule, 3 mois ou 5'000 km","Kantonsstrasse 7, 6253 Uffikon",10812221,"Ich bin sehr zufrieden und happy über meinen Autokauf. Preis-Leistung stimmt. ...","2023-08-30",NA,FALSE,2601,47,6765201,2218410000,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,916.361872910298,13283.6381270897
"279","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2017-occasion-10865757","TOYOTA Yaris 1.5 VVT-i Hybrid Comfort e-CVT","",14200,"2018-05-01","Petite voiture",89500,"Hybride intégral essence/électrique","Boîte automatique variable",101,"Traction avant",3.3,TRUE,NA,FALSE,FALSE,"","Rigiweg 1, 6343 Holzhäusern",10865757,"Es freut uns, dass Sie sich für unser Fahrzeug interessieren!


Wir können gerne auf ihre Wünsche eingehen.

Weitere Infos zum Fahrzeug
Gepflegter Zustand - Läuft gut
Benzin*Elektro - Automat – 5 Türig – Navi - Rückfahrkamera
Frisch ab Service und frisch ab MFK

Wünschen Sie eine Besichtigung oder Probefahrt…??...Rufen Sie uns an!!

Eintauschfahrzeuge sind willkommen.
Finanzierung/Leasing möglich, nach Absprache
12 Monate Garantie möglich, ab 500 CHF, nach Absprache
Heimlieferservice möglich, nach Absprache

Besuchen Sie unsere Ausstellung in Holzhäusern. Wir haben verschieden Lagerorte und/oder das Fahrzeug kann sich noch im Vorlauf befinden oder zwischenzeitlich verkauft sein.

Preisänderung, Zwischenverkauf und Irrtum vorbehalten.
Angabe des Neupreises ohne Gewähr. Die effektive Ausstattung kann von der publizierten Ausstattung abweichen.

Der Verkaufspreis versteht sich zzgl. Ablieferungspauschale (falls erwünscht)
CHF 450.- für Reinigung, Volltanken, Vignette, Ein-Umlösung….","2023-09-18",NA,FALSE,1994,28,3976036,8010250000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-1075.64523979575,15275.6452397957
"280","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2018-occasion-10865847","TOYOTA Yaris 1.5 VVT-i Hybrid Comfort e-CVT","",14200,"2018-05-01","Petite voiture",88450,"Hybride intégral essence/électrique","Boîte automatique variable",101,"Traction avant",3.3,TRUE,NA,FALSE,FALSE,"","Rigiweg 1, 6343 Holzhäusern",10865847,"Es freut uns, dass Sie sich für unser Fahrzeug interessieren!


Wir können gerne auf ihre Wünsche eingehen.

Weitere Infos zum Fahrzeug
Gepflegter Zustand - Läuft gut
Benzin*Elektro - Automat – 5 Türig – Navi - Rückfahrkamera
Frisch ab Service und frisch ab MFK

Wünschen Sie eine Besichtigung oder Probefahrt…??...Rufen Sie uns an!!

Eintauschfahrzeuge sind willkommen.
Finanzierung/Leasing möglich, nach Absprache
12 Monate Garantie möglich, ab 500 CHF, nach Absprache
Heimlieferservice möglich, nach Absprache

Besuchen Sie unsere Ausstellung in Holzhäusern. Wir haben verschieden Lagerorte und/oder das Fahrzeug kann sich noch im Vorlauf befinden oder zwischenzeitlich verkauft sein.

Preisänderung, Zwischenverkauf und Irrtum vorbehalten.
Angabe des Neupreises ohne Gewähr. Die effektive Ausstattung kann von der publizierten Ausstattung abweichen.

Der Verkaufspreis versteht sich zzgl. Ablieferungspauschale (falls erwünscht)
CHF 450.- für Reinigung, Volltanken, Vignette, Ein-Umlösung….","2023-09-18",NA,FALSE,1994,28,3976036,7823402500,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-1119.58369998568,15319.5836999857
"281","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2013-occasion-10940846","TOYOTA Yaris 1.5 VVT-i Hybrid Sol CVT","MFK 2.2023,Auto ist Neuwertig!",14300,"2013-04-01","Petite voiture",62000,"Hybride intégral essence/électrique","Boîte automatique variable",101,"Traction avant",3.7,TRUE,"2023-02-03",FALSE,TRUE,"À partir de la livraison du véhicule, 24 mois","Aeschistrasse 5, 3704 Krattigen",10940846,"Das Auto ist Sevice Gepflegt,und in Top Zustand !!","2023-10-13",NA,FALSE,3850,3,14822500,3.844e+09,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1834.6405769241,12465.3594230759
"282","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2013-occasion-10475954","TOYOTA Yaris 1.5 VVT-i Hybrid Luna CVT","***Top Zustand, ab MFK und Service, 8fach Bereift***",14300,"2013-12-01","Petite voiture",35000,"Hybride intégral essence/électrique","Boîte automatique variable",101,"Traction avant",3.5,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 3 mois ou 3'000 km","Hauptstrasse 80, 4584 Gächliwil",10475954,"Sehr geehrte Damen und Herren

Vielen Dank, dass Sie uns Ihr Vertrauen schenken und sich für unser Angebot entschieden haben.

Für eine unverbindliche Beratung und Probefahrt stehen wir Ihnen gerne zur Verfügung.

Bitte vereinbaren Sie einen Besichtigungstermin, damit wir das Fahrzeug für Sie bereitstellen können.

Trotz der großen Sorgfalt sind Inseratsfehler nicht ausgeschlossen.
Irrtümer und Zwischenverkauf vorbehalten, Keine Gewähr für Ausstattungsdetails.","2023-04-28",NA,FALSE,3606,171,13003236,1.225e+09,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-6.45638092213163,14306.4563809221
"283","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2019-occasion-10699279","TOYOTA Yaris 1.5 Comfort","",14420,"2019-03-01","Petite voiture",66100,"Essence","Boîte manuelle",112,"Traction avant",4.9,FALSE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Via Cantonale / Via Valaa 33, 6594 Contone",10699279,"Pacchetto consegna compreso 2679532","2023-07-14",24434,FALSE,1690,94,2856100,4369210000,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-986.184271424894,15406.1842714249
"284","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2014-occasion-10887810","TOYOTA Yaris 1.5 VVT-i Hybrid Sol CVT","Véhicule CH, première main, caméra de recul, bluetooth, siéges avants chauffants, service à jour, expertosé du jour.",14500,"2013-01-01","Petite voiture",64000,"Hybride intégral essence/électrique","Boîte automatique variable",101,"Traction avant",3.7,FALSE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 120 mois ou 185'000 km","Route de Lausanne 33, 1610 Oron la Ville",10887810,"Roues neige en sus 600.-CHF.","2023-09-25",29890,FALSE,3940,21,15523600,4.096e+09,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2284.75540161161,12215.2445983884
"285","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2020-occasion-10860736","TOYOTA Yaris 1.5 VVT-i Hybrid Comfort e-CVT","AB MFK , Service , 36 Monate Garantie",14600,"2020-03-01","Petite voiture",93800,"Hybride intégral essence/électrique","Boîte automatique variable",101,"Traction avant",5,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 36 mois ou 45'000 km","Hauptstrasse 3, 4450 Sissach",10860736,"AB MFK , Service , 36 Monate Garantie","2023-09-15",NA,FALSE,1324,31,1752976,8798440000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-2379.00610195292,16979.0061019529
"286","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2003-occasion-10734611","TOYOTA Yaris 1.5 TS Turbo","Kein Winterbetrieb. Neuwertiger Zustand.",14800,"2003-09-01","Petite voiture",38000,"Essence","Boîte manuelle",150,"Traction avant",6.9,FALSE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 3 mois","Staatsstrasse, 3615 Heimenschwand",10734611,"Absolut empfehlenswert und vertrauenswürdig! Super Service, vorbildliche, wertschätzende ...","2023-07-29",NA,FALSE,7350,79,54022500,1.444e+09,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3707.09399794613,11092.9060020539
"287","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2019-occasion-10719529","TOYOTA Yaris 1.5 VVT-i Hybrid Comfort e-CVT","Sehr schönes und sauberes Auto! DAB, Navi, Tempomat, Klima, Retourfahrkamera. Zuverlässiges und sehr sparsames Fahrzeug.",14850,"2020-01-01","Petite voiture",91189,"Hybride intégral essence/électrique","Boîte automatique variable",73,"Traction avant",5,FALSE,"2020-01-24",FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Hintermettlen 2, 6318 Walchwil",10719529,"Sehr umfangreiche Ausstattung sogar Keyless Start usw. 
Zeitgemäss und Sparsam dazu unkompliziert! 
Kein separates Batterieladen nötig!","2023-07-22",NA,FALSE,1384,86,1915456,8315433721,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-476.519131745407,15326.5191317454
"288","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2013-occasion-10853314","TOYOTA Yaris 1.5 VVT-i Hybrid Luna CVT","",14900,"2013-04-01","Petite voiture",50200,"Hybride intégral essence/électrique","Boîte automatique variable",101,"Traction avant",3.5,TRUE,"2023-10-03",FALSE,FALSE,"","Schaffhauserstrasse 15, 8525 Niederneunforn",10853314,"Winterstahlfelgen","2023-09-13",NA,FALSE,3850,33,14822500,2520040000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1843.07363337217,13056.9263666278
"289","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2017-occasion-10295650","TOYOTA Yaris 1.5 Trend","CH-FZ / INKL. GARANTIE / ELEKTR. FENSTER V+H., ABS, AIRBAG, RADIO, DAB+, AC, TEMPOMAT., SITZHEIZUNG, SPURHALTEA. USW.",14900,"2017-06-01","Petite voiture",70000,"Essence","Boîte manuelle",112,"Traction avant",5,TRUE,"2022-05-31",FALSE,TRUE,"Dès la 1ère mise en circulation, 120 mois ou 160'000 km","Moosstrasse 6, 3425 Koppigen",10295650,"Zubehör: Satz Bodenteppiche! Optional: Satz Aluwinterkompletträder = Fr. 500.-! 

Sehr geehrte Damen und Herren

Vielen Dank, dass Sie sich für unser Angebot interessieren. 
Für eine unverbindliche Beratung, Besichtigung oder Probefahrt stehen wir Ihnen sehr gerne zur Verfügung. Zögern Sie nicht uns anzurufen. Sie erreichen uns unter der Nummer 034 413 71 71. Gerne geben wir Ihnen mehr Auskunft über diesen Wagen. Natürlich kaufen wir auch Ihr Fahrzeug zu einem attraktiven Preis zu. Finanzierungsvarianten berechnen wir für Sie ganz individuell.

Folgender Service ist im Preis inbegriffen: 
- Fahrzeug Innenreinigung
- Fahrzeug Aussenreinigung
- Versicherungsberatung 
- Versicherungsnachweis
- Einlösung/Umschreibung und Organisation der Kontrollschilder (Kanton Bern)
- Ablieferungsservice (Erläuterung der Fahrzeugfunktionen)

Trotz  grosser Sorgfalt sind Inserat Fehler nicht ausgeschlossen.
Irrtümer und Zwischenverkauf vorbehalten. 
Keine Gewähr für Ausstattungsdetails.

Jede Gewährleistung, soweit nach Gesetz  möglich, wird wegbedungen. Insbesondere sind Wandelung und Minderung ausgeschlossen.

Garage Ernst Straub AG: Ihre Multimarkengarage in Koppigen!","2023-02-27",NA,FALSE,2328,231,5419584,4.9e+09,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1358.03134184591,13541.9686581541
"290","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2014-occasion-10328907","TOYOTA Yaris 1.5 VVT-i Hybrid Trend e-CVT","Serviceaktiviert bis 185'000 km oder 10 Jahre Toyota Garantie",14900,"2014-11-01","Petite voiture",78800,"Hybride intégral essence/électrique","Boîte automatique variable",101,"Traction avant",3.3,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 120 mois ou 185'000 km","Freiburgstrasse 20, 3178 Bösingen",10328907,"Ablieferungspauschale Fr. 400.--","2023-03-09",NA,FALSE,3271,221,10699441,6209440000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2134.37486674538,12765.6251332546
"291","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2016-occasion-10706756","TOYOTA Yaris 1.33 Luna","*** TOP AFFAIRE *** CAMERA DE RECUL - BLUETOOTH - DAB+ - AVERTISSEUR ANTICOLISION - ROUE HIVER INCLUSE - EXPERTISEE -GARANTIE",14900,"2016-02-01","Petite voiture",52500,"Essence","Boîte manuelle",99,"Traction avant",4.9,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Route de Chippis 47, 3966 Chalais",10706756,"*** TOP AFFAIRE ***
CAMERA DE RECUL - BLUETOOTH - DAB+ - AVERTISSEUR ANTICOLISION - ROUE HIVER INCLUSE - EXPERTISEE - GARANTIE 1X ANNEE / 20000KM

*** SERVICE ET ENTRETIEN ***
Nos véhicules sont livrés avec les services à jour, expertisés, nettoyage intérieur + extérieur compris.

*** GARANTIE ***
Tous nos véhicules sont garantis 1x année Zürich assurance et non-accidentés ( Sauf sur véhicule vendu par le client ou pour les véhicule plus de 10 ans ou 150000 km )

*** FINANCEMENT - LEASING - CREDIT ***
Leasing, Financement possible, Reprise de leasing

*** REPRISE POSSIBLE ***
Nous pouvons vous faire une offre de reprise pour votre ancien véhicule

*** SERVICE APRES-VENTE DE QUALITE, VOITURE DE REMPLACEMENT ***
service et entretien toutes marques
expertise, antipollution, service climatisation
carrosserie, pneumatique

*** LE GARAGE***
Nous sommes concessionnaires de Service des marques, Fiat, Alfa Romeo, Lancia, Jeep et ce depuis 1984. Un team dynamique et expérimenté ayant suivi tous les cours de perfectionnement du Group FCA est à votre entière disposition.","2023-07-18",NA,FALSE,2814,90,7918596,2756250000,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2383.29336951845,12516.7066304816
"292","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2016-occasion-10875493","TOYOTA Yaris 1.5 VVT-i Hybrid Luna e-CVT","clima - cerchi lega - collaudata",14900,"2016-11-01","Petite voiture",63000,"Hybride intégral essence/électrique","Boîte automatique variable",101,"Traction avant",3.3,TRUE,NA,FALSE,FALSE,"","Via Cantonale 1, 6814 Lamone",10875493,"Ottima espereineza! Sono contentissimo con la macchina comprato da Temauto! Sg. ...","2023-09-21",NA,FALSE,2540,25,6451600,3.969e+09,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-200.928120478478,15100.9281204785
"293","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2017-occasion-10844121","TOYOTA Yaris 1.5 VVT-i Hybrid Luna e-CVT","im Kundenauftrag",14900,"2017-03-01","Petite voiture",78000,"Hybride intégral essence/électrique","Boîte automatique variable",101,"Traction avant",3.6,FALSE,NA,FALSE,FALSE,"","Tana 103, 1715 Alterswil",10844121,"Ehrliche Werkstatt mit richtig guten Mechanikern. Hier ist noch das sprichwörtliche ...","2023-09-10",NA,FALSE,2420,36,5856400,6.084e+09,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,208.425458735912,14691.5745412641
"294","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2018-occasion-10885464","TOYOTA Yaris 1.5 Trend","",14900,"2018-10-01","Petite voiture",96000,"Essence","Boîte manuelle",112,"Traction avant",NA,FALSE,"2018-10-01",FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Weinfelderstrasse 125,  8580Amriswil, 8595 ALtnau / 8580 Amriswil",10885464,"Händlergarantie, 12 Monate","2023-09-25",NA,FALSE,1841,21,3389281,9.216e+09,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1220.60369469172,13679.3963053083
"295","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2018-occasion-10928904","TOYOTA Yaris 1.5 VVT-i Hybrid Style e-CVT","Top Zustand CH Fahrzeug 12 Monate Garantie oder 20.000:KM(Quality.1) Tausch&Ankauf immer möglich",14900,"2018-01-01","Petite voiture",82000,"Hybride intégral essence/électrique","Boîte automatique variable",101,"Traction avant",3.3,TRUE,NA,FALSE,FALSE,"","Wittnauerstr 201, 4468 Kienberg",10928904,"Top Zustand CH Fahrzeug 
12 Monate Garantie oder 20.000:KM(Quality.1)
Bei uns immer Günstige auto- s natürlich Ab MFK //(( Ab 1900:Sfr ))//
Tausch&Ankauf auch von TUNING Fahrzeugen

/ Teilzahlung / Leasing möglich
Immer mit Motorfahrzeugkontrolle
unfallfrei -Km schriftlich garantiert-
12 Monate Quality1 Garantie

BESUCHEN SIE UNSERE HOMEPAGE .sportworldcars.ch
Unsere Öffnungs Zeiten
Montag_ Freitag 9.00h -12h und 13.30 Bis 18.30h
Samstag 9.30h bis 15.00h Durchgehen

Garantie:
Euro Garantie - 12 Monate, oder. max. 20'000 km, Basisgarantie "" Q-Base Garantie von Qua-lity 1, Deckung auf Motor und Getriebe
Für Fahrzeuge nicht älter als 12 Jahre oder km 180000
Gegen Aufpreis kann diese bis zur „Vollgarantie“ aufgewertet und auf Wunsch auch verlän-gert werden
15% bis 50 WIR Anteil

JETZT NEU FÜR ALLE FAHRZEUGMARKEN:
AUF WUNSCH INKLUSIVE 20% LEISTUNGSSTEIGERUNG UND MEHR FAHRDYNAMIK!","2023-10-10",NA,FALSE,2114,6,4468996,6.724e+09,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-382.180601852442,15282.1806018524
"296","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2018-occasion-10362807","TOYOTA Yaris 1.5 Trend","FRISCH AB MFK UND AB SERVICE / SEHR GEPFLEGT / MIT DAB+ / TEMPOMAT / SPURWECHSELWARNUNG / VERKEHRSCHILDERKENNUNG/ BLUETOOTH",14900,"2018-02-01","Petite voiture",87240,"Essence","Boîte manuelle",112,"Traction avant",4.8,TRUE,"2023-03-16",FALSE,TRUE,"Dès la 1ère mise en circulation, 12 mois ou 185'000 km","Industriestrasse 1, 4562 Biberist",10362807,"Auf Wunsch bieten wir Ihnen ein Ablieferungspaket für Fr. 300.- an, welches folgende Dienstleistungen beinhaltet:

•	eine Tankfüllung inkl. aktuelle Autobahnvignette 
•	administrativen Arbeiten für die Immatrikulation 
•	Abklärung und Beratung der Versicherungsgesellschaften
•	Inbetriebnahme Ihres neuen Fahrzeuges
•	detaillierte Erläuterung aller Funktionen und Eigenschaften","2023-03-20",22300,FALSE,2083,210,4338889,7610817600,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1502.89237120161,13397.1076287984
"297","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2015-occasion-10787030","TOYOTA Yaris 1.5 VVT-i Hybrid Swiss Trend e-CVT","Expertisée du jour, garantie 12 mois / 10'000 km, financement possible",14900,"2015-09-01","Petite voiture",76100,"Hybride intégral essence/électrique","Boîte automatique variable",101,"Traction avant",3.3,TRUE,"2023-08-21",FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 10'000 km","Route Industrielle 12, 1860 Aigle",10787030,"","2023-08-21",NA,FALSE,2967,56,8803089,5791210000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1379.27798740205,13520.722012598
"298","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2020-occasion-10944668","TOYOTA Yaris 1.5 Trend","Voiture en excellent état, batterie neuve, pneus d’hiver, garantie Toyota 10 ans 160000km",14900,"2020-11-01","Petite voiture",34900,"Essence","Boîte manuelle",112,"Traction avant",5.1,TRUE,"2023-08-24",FALSE,FALSE,"","Avenue de Préfaully 28, 1020 Renens VD",10944668,"","2023-10-15",NA,FALSE,1079,1,1164241,1218010000,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-3911.90970144217,18811.9097014422
"299","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2016-occasion-10628397","TOYOTA Yaris 1.33 Style","",14900,"2016-09-01","Petite voiture",55134,"Essence","Boîte manuelle",99,"Traction avant",5.1,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Hauptstrasse 127, 5070 Frick",10628397,"gute garage. wow.","2023-06-20",23950,FALSE,2601,118,6765201,3039757956,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2029.21974987022,12870.7802501298
"300","https://www.autoscout24.ch/fr/d/toyota-yaris-petite-voiture-2018-occasion-10528504","TOYOTA Yaris 1.5 VVT-i Hybrid Comfort e-CVT","Expertisé du jour avec une garantie de 12 mois. Leasing ou financement possible. Frisch Ab MFK mit 12 Monate Garantie.",14900,"2018-08-01","Petite voiture",91000,"Hybride intégral essence/électrique","Boîte automatique variable",101,"Traction avant",3.3,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Rue du Simplon 53, 1920 Martigny",10528504,"Nous parlons Français et Anglais : Wladimir 0765969696

- Excellent état général
- Documents d'origine
- Doubles de clefs
- Services suivis

****************************************

- Leasing avantageux
- Reprise de votre véhicule

****************************************

FORFAIT PREPARATION Fr.300.00.-

- 1/2 Plein d'essence
- Nettoyage du véhicule
- Vignette autoroutière
- Démarche administratifs auprès du service automobile 

****************************************
N'hésitez pas à nous contacter! 
****************************************","2023-05-16",14900,FALSE,1902,153,3617604,8.281e+09,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-558.447504896119,15458.4475048961
