"","annonce.link.href","title","subtitle","price","date","body.type","kilometers","fuel.type","transmission","power","drivetrain","consumption","expertise","expertise.date","accident","warranty","warranty.details","location","listing.id","created.date","new.price","description.text","defective","vehicle.age","listing.age","vehicle.age.squared","kilometers.squared","wagon","cabriolet","small.car","coupe","diesel","hybrid","natural.gas","electric","manual","awd","price.residuals","pred.price"
"486","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2016-occasion-10568214","AUDI A3 Sportback 1.4 TFSI Sport","Visible à Porrentruy",19500,"2017-06-01","Limousine",83500,"Essence","Boîte manuelle",150,"Traction avant",4.6,FALSE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Route de Delémont 162, 2802 Develier",10568214,"2023-05-31",40670,"[0E] noir mythe métal",FALSE,2343,153,5489649,6972250000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,205.326630707947,19294.6733692921
"487","https://www.autoscout24.ch/fr/d/audi-a3-cabriolet-2014-occasion-10887424","AUDI A3 Cabriolet 1.8 TFSI Ambition quattro S-tronic","",19500,"2014-06-01","Cabriolet",136500,"Essence","Automatique",180,"4 roues motrices",6.6,FALSE,NA,FALSE,FALSE,"","Weiachstrasse 2, 8413 Neftenbach - Winterthur",10887424,"2023-09-25",72800,"Sehr gutes Gesamterlebnis.",FALSE,3439,36,11826721,18632250000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2655.56517995549,16844.4348200445
"488","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2015-occasion-10983516","AUDI A3 Sportback 1.8 TFSI Attraction quattro S-tronic","S-Line Interior /8-Fach Alu Bereift",19600,"2015-11-01","Limousine",85380,"Essence","Boîte manuelle automatisée",180,"4 roues motrices",6.6,FALSE,"2023-10-30",FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 5'000 km","Lindenstrasse 7, 8307 Effretikon",10983516,"2023-10-30",NA,"SEHR GEPFLEGTES FAHRZEUG •TEMPOMAT•NAVIGATION 3D•DAB RADIO•BLUETOTH•TELEFON•USB•MEDIA IN •SD•SUBWOOFER IM KOFFERAUM MULDE•AUX•REGENSENSOR•TAGFAHRLICHT AUTOMATIK•MÜDIGKEITSERKENNUNG•2 ZONEN KLIMA AUTOMATIK •BERGANFAHRASISTENT•ISOFIX •ALLE SERVICE WARTUNGEN BEI OFFIZIELLEN AUDI FACHWERKSTATT DURCHGEFÜHRT


.
Herzlkch wilkommen bei Inadamar Commerce

Haben wir ihr interesse geweckt?  Zögern sie nicht und vereinbaren Sie heute noch ein besichtigungstermin /Probefahrt.
Mo-Fr   08:00-12:00/13:30-19:00
Sa         08:00-12:00 
Tel:        079/459 45 54",FALSE,2921,1,8532241,7289744400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-1199.95128714032,20799.9512871403
"489","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2014-occasion-10017626","AUDI A3 Sportback 2.0 TDI Ambition quattro","1.HAND, 19"" ALU ATS, XENON, LED, DAB, SITZHEIZUNG, NAVI, ALCANTARA, PDC, 8 FACH, SERVICEGEPFLEGT, FRISCH AB SERVICE, AB MFK",19700,"2014-06-01","Limousine",93000,"Diesel","Boîte manuelle",150,"4 roues motrices",4.8,TRUE,"2023-03-19",FALSE,FALSE,"","Churerstrasse 17 (Showroom Old & Youngtimer), 7013 Domat Ems",10017626,"2022-11-15",NA,"Sehr gepflegter A3 QUATTRO, neuer Partikelfilter, mit 19"" ALU Sommer und 16"" ALU Winter, Frisch ab Service, Nichtraucher, DAB, NAVI, XENON, BLUETOOTH, Sportsitze. Ein sehr schönes und gepflegtes Fahrzeug. Parkhilfe, Reserverad, Tempomat.

Eintausch/Finanzierung möglich, zuzügl. Ablieferungspauschale 300.00
Grüezi und Willkommen
*** fair & freundlich im Autogewerbe seit vielen Jahren mit CH Betreuung***

Geschätzte Dame, geschätzter Herr
Besten Dank für Ihr Interesse an einem unserer Fahrzeuge.
___________________________________
- Auswahl an gepflegten Occasionen & Oldtimer

- Garantie 12 - 24 Monate teilweise optional erhältlich

- Ablieferungspaket CHF 300.-- (Vignette, Tankfüllung, Umschreibung, Flüssigkeiten Check und Füllung) 


- Ich kümmere mich bei Bedarf um die Einlösung / Umschreibung bei der passenden Versicherung
- Attraktive Eintauschofferten
- Ankauf von gepflegten Occasionen
- Finanzierung ohne Anzahlung (CEMBRA)
- Kompetente & unabhängige Beratung

Unsere gedeckte Ausstellung in Domat Ems ist 365 Tage im Jahr frei zu besichtigen.




___________________________________
Für weitere Informationen sowie Probefahrten stehe ich Ihnen gerne zu Verfügung.


Termin & Probefahrt gegen Tel.
Deutsch 079 413 04 69 

Italienisch : 079 522 59 78 

Falls nicht expliziet anders vermerkt, jeweils ohne Garantie. Wandelung und Minderung soweit gesetz. möglich, ausgeschlossen.
Schreibfehler und Abweichungen sind jederzeit vorbehalten. Die Angaben in der Internetplattform sind rechtlich nicht bindend.",FALSE,3439,350,11826721,8.649e+09,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3046.79600450287,16653.2039954971
"490","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2017-occasion-10934690","AUDI A3 2.0 TFSI Design quattro S-tronic","LED-Scheinwerfer / Anhängerkupplung abnehmbar / Navigation / Fernlichtassistent / Sound-System / Winter- und Sommerräder",19700,"2017-05-01","Limousine",101300,"Essence","Boîte manuelle automatisée",190,"4 roues motrices",5.8,TRUE,"2017-09-05",FALSE,TRUE,"À partir de la livraison du véhicule, 3 mois ou 3'000 km","Oberwaldstrasse 7, 3465 Dürrenroth",10934690,"2023-10-11",NA,"Servicegepflegt, neu ab MFK und 3 Monate Vollgarantie.",FALSE,2374,20,5635876,10261690000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-3459.44780856476,23159.4478085648
"492","https://www.autoscout24.ch/fr/d/audi-a3-cabriolet-2015-occasion-10929022","AUDI A3 Cabriolet 1.4 TFSI Attraction","",19800,"2015-03-01","Cabriolet",43500,"Essence","Boîte manuelle",150,"Traction avant",4.9,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Buchsistrasse 28, 3367 Thörigen",10929022,"2023-10-10",NA,"Lieber Interessent, liebe Interessentin,

Für eine unverbindliche Beratung und Probefahrt stehen wir Ihnen gerne zur Verfügung

Gerne bieten wir Ihnen folgende Dienstelistungen an:
Leasing / Finanzierung möglich. (Cembra Money Bank)
Ablieferungspauschale 250.- CHF ( gültige Autobahnvignette, voller Tank, Reinigung Innen sowie aussen, Fahrzeugeinlösung )
Eintausch Ihres aktuellen Fahrzeuges

Trotz der grossen Sorgfalt sind Inseratsfehler nicht ausgeschlossen.
Irrtümer und Zwischenverkauf vorbehalten, Keine Gewähr für Ausstattungsdetails.",FALSE,3166,21,10023556,1892250000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-1885.53329898899,21685.533298989
"493","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2014-occasion-10942125","AUDI A3 Sportback 1.8 TFSI Ambition quattro S-tronic","Neu ab Mfk und service, S line Sportpaket, Leder, Navigation, Panorama-Glasdach, alle Service ausgeführt, DAB Radio.",19800,"2015-02-01","Limousine",99000,"Essence","Boîte manuelle automatisée",180,"4 roues motrices",6.5,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Breitwies 5, 5420 Ehrendingen",10942125,"2023-10-14",NA,"Dunkel getönte Scheiben, astandregeltempomat, Automat, Leder, Navigation, pdc vorne und hinten, DAB radio, S line Sportpaket, Panorama-Glasdach, sitzheizung, guter zustand, 8 x alu, alle reifen neu, neu ab Mfk und service, alle Service ausgeführt.. Uns ist es wichtig eine zuverlässige und professionelle Garage zu haben. Darum führt die Partnerwerkstatt Garage J. Senn AG in Döttingen alle Mfk Termine und Service für uns durch. Bei Interesse rufen sie uns bitte unter 079 4065654 an, um einen Termin für eine Besichtigung oder Probefahrt zu vereinbaren. Weitere Angebote finden Sie unter www.autoehrendingen.ch.",FALSE,3194,17,10201636,9.801e+09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,207.663260004567,19592.3367399954
"494","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2016-occasion-10974104","AUDI A3 Sportback 1.4 TFSI Sport S-tronic S-Line","** [Ready MFK & Service] ** [S-Line]**",19800,"2016-12-01","Limousine",117000,"Essence","Boîte manuelle automatisée",150,"Traction avant",5,FALSE,"2022-01-10",FALSE,FALSE,"","6500 Bellinzona",10974104,"2023-10-26",NA,"- Collaudata (MFK) Ottobre 2023
- Servizio dischi e pastiglie anteriori e posteriori nuovi, service olio nuovo
- Super accessoriata almost full-optional
- 4 gomme da neve / 4 winter tyres 225/40/18
- NEW Brakes front and back and Oil check",FALSE,2525,5,6375625,1.3689e+10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3006.13541203144,16793.8645879686
"495","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2017-occasion-10817524","AUDI A3 Sportback 1.5 TFSI S-tronic Sport S-line","S-line - Virtual Cockpit - ACC Abstandstempomat - Rückfahrkamera - Key-Less - Spurtassistent - Sitzheizung - NAVI - drive sel",19800,"2017-11-01","Limousine",139000,"Essence","Boîte manuelle automatisée",150,"Traction avant",5,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Buzibachstrasse 47, 6023 Rothenburg",10817524,"2023-08-31",NA,"Gepflegtes CH-Fahrzeug mit TOP Ausstattung:


Exterieur: Daytonagrau I S-line

Interieur: Leder-Alcantara schwarz/anthrazit S-line I Sitzheizung



*** Audi servicegepflegt ***",FALSE,2190,61,4796100,1.9321e+10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,767.418459709185,19032.5815402908
"496","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2013-occasion-10965560","AUDI A3 Sedan 1.8 TFSI Ambition quattro S-tronic","CH-Fahrzeug aus 1.Hand*Assistenzpaket*ACC*Navigationpaket*Leder/Alcantara*etc.*",19800,"2014-01-01","Limousine",49000,"Essence","Automatique",180,"4 roues motrices",6.5,FALSE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Seestrasse 269, 8706 Feldmeilen",10965560,"2023-10-23",56330,"Komme gerne wieder wenn Tankstelle in Betrieb ist",FALSE,3590,8,12888100,2.401e+09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-1229.01195111391,21029.0119511139
"497","https://www.autoscout24.ch/fr/d/audi-a3-cabriolet-2015-occasion-10033004","AUDI A3 Cabriolet 2.0 TDI Attraction quattro","Top-Zustand. Sportfahrwerk. 19"" Felgen, Fahrzeug tiefer gelegt, Navi u.v.m.",19900,"2015-02-01","Cabriolet",111000,"Diesel","Boîte manuelle",150,"4 roues motrices",4.8,TRUE,"2021-01-25",FALSE,FALSE,"","Sandrainstrasse 3, 3007 Bern",10033004,"2022-11-17",NA,"Top-Zustand",FALSE,3194,348,10201636,1.2321e+10,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1417.50315501514,18482.4968449849
"498","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2018-occasion-9257822","AUDI A3 Sportback 1.5 TFSI S-tronic Sport","Sehr Schöner Audi A3 Top Fahrzeug Top Zustand Ab MFK Ab Service 2 Schlüssel Navi",19900,"2018-01-01","Limousine",125052,"Essence","Boîte manuelle automatisée",150,"Traction avant",5,TRUE,"2018-01-04",FALSE,TRUE,"Dès la 1ère mise en circulation, 12 mois","Schwarzenburgstrasse 142, 3097 Liebefeld",9257822,"2022-11-14",NA,"Herzlich Willkommen bei Autostop Bern & Köniz – Liebefeld
Es freut uns, dass wir Ihr Interesse an diesem Fahrzeug geweckt haben. Unsere Leidenschaft gilt der Beratung, dem Verkauf und Reparaturen aller Fahrzeugarten.

Als unabhängiges Automobil-Unternehmen bieten wir eine grosse Auswahl von Occasionen aller Automarken an zu den schweizweit bombastischsten Topangeboten - garantiert! Kommen Sie unverbindlich auf einen Kaffee oder ein Mineralwasser vorbei und Lernen Sie unser sympathisches Team kennen.

Wir freuen uns auf Ihren Besuch!

Ihre Vorteile bei uns:
- Neuwagen und Gebrauchtwagen aller Marken
- schweizweit 100% Topangebote-Garantie
- Das Team Autostop ist für Sie mit viel Herz & Leidenschaft wie auch hoher Kompetenz vor Ort.
- kostenlose Finanzierungshilfe für unsere Kunden.
- top Konditionen bei Leasing + Finanzierung
- Garantie- & Serviceupgrade für mehr Sicherheit auch nach dem Kauf
- fairer Eintausch- oder Ankaufspreis für Ihr altes Fahrzeug.
- Eintauschfahrzeuge sind bei uns sehr willkommen.
- unsere Verkäufer stehen Ihnen bei Fragen zu den Occasionen gerne zur Verfügung unter der Nummer +41 79 284 66 37

- Wir verfügen über eine eigene Fachwerkstatt mit Kundendienst für Service, Reparaturen oder Garantien. Wir beraten Sie auch hier sehr gerne. Kontaktieren Sie uns auch nach einem Kauf, auf www.autostopbern.ch

So finden Sie uns:
Unser Showroom und Aussenplätze befinden sich in Köniz / Liebefeld und an der Viktoriastrasse. Alle Standorte befinden sich 10-15 Minuten entfernt von Bahnhof Bern. Die Adresse finden sie auf dem Inserat.

Reisen Sie mit dem Zug an?
Wir holen Sie gerne am nächstgelegenen Bahnhof ab - rufen Sie uns ungeniert an. (telefonisch vereinbaren)

Ihre Fahrzeug Infos:
Sehr Schöner Audi A3
Perfekter zustand
Top Fahrzeug
Ab Service Ab MFK
2 Schlüssel
Navigation
Bluetooth
Multifunktionslenkrad
u.v.m.

Besten Dank und hoffentlich bis bald!
Schauen Sie vorbei :)
Ihr Autostop Team",FALSE,2129,351,4532641,15638002704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-100.455059715842,20000.4550597158
"499","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2017-occasion-10281668","AUDI A3 Sportback 1.4 e-tron Sport S-tronic","S-Line",19900,"2017-12-01","Limousine",105100,"Hybride rechargeable essence/électrique","Boîte manuelle automatisée",150,"Traction avant",1.6,TRUE,"2022-12-01",FALSE,TRUE,"À partir de la livraison du véhicule, 3 mois ou 3'000 km","Hauptstrasse 32, 9556 Affeltrangen",10281668,"2023-02-22",NA,"Top Garage mit ausgezeichneten Service.",FALSE,2160,251,4665600,11046010000,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-1063.16337658722,20963.1633765872
"500","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2015-occasion-10784113","AUDI A3 Sportback 1.4 TFSI Ambition S-tronic","Ab MFK | Ab Service | Garantie | Gratis Service | 8x bereift | S-Tronic Automat | Navigation | PDC | ACC Tempomat",19900,"2015-07-01","Limousine",75000,"Essence","Boîte manuelle automatisée",150,"Traction avant",4.7,TRUE,"2022-03-23",FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Alte Landstrasse 15, 9445 Rebstein",10784113,"2023-08-19",NA,"Ab MFK | Ab Service | Garantie | Gratis Service | 8x bereift | S-Tronic Automat | Navigation | PDC | ACC Tempomat | TFSI Ultra COD Zylinderabschaltung

Daten:
-EZ. 07. 2015
-Kilometerstand 75`000km
-1.4 TFSI 150PS COD Ultra Zylinderabschaltung
-7. Gang S-Tronic Getriebe
-Ab MFK (04.2022)
-Ab Audi Service
-Audi Servicegepflegt
-Audi Gratis Service bis 100`000km
-8x Bereift mit Alufelgen
-CH Fahrzeug
-Inkl. 12 Monate / 20000km Garantie

Infos & Ausstattung:  
-Sitzheizung 
-Navigation mit Bluetooth & SD
-2 Funkschlüssel
-ACC Tempomat mit Distanzregelung
-Multifunktionslenkrad
-Klima
-Licht & Regensensor 
-PDC Parksensoren


Herzlich willkommen bei Collector Automobile, wir bedanken uns für Ihr Interesse.
------------------------------------------------------------------------
Fahrzeugeintausch / Fahrzeugankauf:
Sie möchten ein Fahrzeug eintauschen oder verkaufen? Senden Sie uns Fotos vom Fahrzeug inkl. Fahrzeugausweis per Email oder WhatsApp 
Tel: 0765750558
------------------------------------------------------------------------
Dienstleistungen:
- Kundenspezifische Finanzierungsoptionen
- Fahrzeugspezifische Garantieoptionen
- Lieferung Schweizweit möglich
- Professionelle Aufbereitung
- Autoversicherung zu Bestpreisen
------------------------------------------------------------------------
Für Besichtigungen bitten wir Sie um telefonische Terminvereinbarung, um Ihnen genug Zeit widmen zu können. 
Tel: 0765750558

Irrtümer, Rechtschreibefehler und Zwischenverkauf vorbehalten, alle Angaben ohne Gewähr.",FALSE,3044,73,9265936,5.625e+09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,800.609291009163,19099.3907089908
"501","https://www.autoscout24.ch/fr/d/audi-a3-cabriolet-2014-occasion-10901038","AUDI A3 Cabriolet 1.4 TFSI Ambiente S-tronic","*CH-Fzg*ab MFK & Service*12 Mt Garantie*Leder-Stoff*Sitz & Kopfheizung*Navigation*ACC*Tempomat*PDC*Einparkhilfe*Bluetooth*ASR",19900,"2014-07-01","Cabriolet",72000,"Essence","Boîte manuelle automatisée",150,"Traction avant",4.9,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Hintere wässeristrasse 8a, 8340 Hinwil ZH",10901038,"2023-09-29",NA,"- Top gepflegtes CH-Fahrzeug, Cabriolet, Automat
- Ab MFK und Service, 12 Monate Quality1 Garantie
- Serviceheftgepflegt durch zugelassene AUDI Garage
- Leder-/ Stoff Ausstattung, Navigation Plus, Tempomat
- Klimaautomat, Bluetooth, P-Distanz v & h, Einparkhilfe
- Sitzheizung, Kopfraumheizung, El Fenster, Drive Select
- Audi music interface, Audi hold assist, Isofix, Windschott
- Adaptive cruise control, Kompass, Digitaltacho, 17"" Alu

- Bei Fragen stehen wir Ihnen gerne zur Verfügung",FALSE,3409,32,11621281,5.184e+09,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-51.0088258600643,19951.0088258601
"502","https://www.autoscout24.ch/fr/d/audi-a3-cabriolet-2015-occasion-10901056","AUDI A3 Cabriolet 2.0 TDI S-Line quattro S-tronic **ABT**","CH-Fahrzeug, top Zustand, ABT-Leistungsoptimierung 212 PS, S-Line Paket, Navi, Distronic, Sitzheizung, B&O Sound System",19900,"2015-03-01","Cabriolet",156000,"Diesel","Boîte manuelle automatisée",212,"4 roues motrices",4.9,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Emserstrasse 2, 7000 Chur",10901056,"2023-09-29",NA,"- CH-Fahrzeug
- Sehr gepflegter Zustand
- Nichtraucherfahrzeug
- Keine Tiertransporte

- Hammer Ausstattung: (Distronic, Spurhalteassistent, Navi, Bluetooth, Parksensoren, Keyless, B&O Sound System, Sportsitze, Sitzheizung, Windschott, ...)
- ABT Leistungsoptimierung auf 212 PS (Eingetragen)


Eintausch, Leasing/Kredit möglich!

Ablieferungspauschale inkl. Tankfüllung CHF 400.-",FALSE,3166,32,10023556,2.4336e+10,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,-693.429202673691,20593.4292026737
"503","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2013-occasion-10912597","AUDI A3 Sportback 1.8 TFSI Ambition S-tronic","Dès 298.-/mois sans apport possible. Belle configuration! Soigné avec expertise du jour et garantie.",19900,"2013-04-01","Limousine",136500,"Essence","Boîte manuelle automatisée",180,"Traction avant",5.9,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Rue Pré-de-la-Fontaine 8A, 1242 Satigny",10912597,"2023-10-04",NA,"Magnifique A3 1.8 TFSi, véhicule soigné avec expertise du jour et garantie.

Services suivis. Vendu expertisé du jour et garantie.



Leasing à 298.-/mois sans apport possible! Nous contacter pour plus d'informations ou calculs selon vos critères.
Achat/Reprise de votre véhicule possible.


Aucun frais à prévoir.



LivingRacing SA",FALSE,3865,27,14938225,18632250000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6606.78381918623,13293.2161808138
"504","https://www.autoscout24.ch/fr/d/audi-a3-cabriolet-2015-occasion-10931987","AUDI A3 Cabriolet 1.8 TFSI Ambiente quattro S-tronic","** CH-Fahrzeug ** Anhängervorrichtung abnehmbar ** Neuwertigen zustand **",19900,"2015-08-01","Cabriolet",98300,"Essence","Boîte manuelle automatisée",180,"4 roues motrices",6.6,TRUE,"2021-06-03",FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Wilerstrasse 7a, 9536 Schwarzenbach SG.",10931987,"2023-10-10",NA,"Sehr geehrte Damen und Herren
Bitte vereinbaren Sie einen Besichtigungstermin, damit wir das Fahrzeug für Sie bereitstellen können.
Vielen Dank, dass Sie uns Ihr Vertrauen schenken und sich für unser Angebot entschieden haben.
Für eine unverbindliche Beratung und Probefahrt stehen wir Ihnen gerne zur Verfügung.

Tausch sowie Finanzierung / Leasing möglich.

- CH-Fahrzeug 
- Neuwertigen zustand 
- Rauchfrei
- 8-Fach bereift 
- Garantie 1 Jahr oder 20000 Km.
- Leder
- Navi.
- Bi-Xenon 
- Distanzregel
- Rückfahkamera 
- Parksensoren V+H
- Sitzheizung 
- Sportsitze 
- Anhängervorrichtung abnehmbar ( 1600.- Kg )
- Bang & Olufsen Soundsystem
- Digitaler Radioempfang (DAB)",FALSE,3013,21,9078169,9662890000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-2462.39414931562,22362.3941493156
"505","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2018-occasion-10949067","AUDI A3 Sportback 1.4 e-tron Sport S-tronic","1ER MAIN / VOITURE SUISSE / GARANTIE /PARFAIT ETAT/ EXPERTISE/SERVICE SUIVI AUDI / GARANTIE / REPRISE /LEASING",19900,"2018-12-01","Limousine",104900,"Hybride rechargeable essence/électrique","Boîte manuelle automatisée",204,"Traction avant",1.8,TRUE,NA,FALSE,FALSE,"","Route du Jura 23, 1278 La Rippe",10949067,"2023-10-17",NA,"1ER MAIN / VOITURE SUISSE / GARANTIE /PARFAIT ETAT/ EXPERTISE/SERVICE SUIVI AUDI / GARANTIE / REPRISE /LEASING",FALSE,1795,14,3222025,11004010000,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-3271.60782215286,23171.6078221529
"506","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2015-occasion-10968693","AUDI A3 Sportback 1.8 TFSI Ambiente quattro S-tronic","**Audi A3** **Automat** **Allrad**",19900,"2015-09-01","Limousine",92900,"Essence","Boîte manuelle automatisée",180,"4 roues motrices",6.5,TRUE,"2023-10-24",FALSE,FALSE,"","Hartachstrasse 11, 9245 Oberbüren",10968693,"2023-10-24",NA,"- Distanzregler
- Side-Assist
- Benziner mit 180PS
- Automat
- Navigation
- 8-fach bereift
- Leasing / Finanzierung bereits ab 280.-
- Eintausch willkommen

!!Keine Ablieferungspauschale!!
- Frisch ab MFK
- Frisch ab Öl-Service
- Volltank
- Aktuelle Autobahn-Vignette



Die effektive Ausstattung kann von der publizierten Ausstattung und vom Model abweichen.
Angaben ohne Gewähr. Der Rechtsweg ist ausgeschlossen.

Bitte kontaktieren Sie uns vor der Fahrzeugbesichtigung damit wir Ihnen das Fahrzeug bereitstellen können.

+41 79 735 66 77",FALSE,2982,7,8892324,8630410000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,139.291509258607,19760.7084907414
"507","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2016-occasion-10753672","AUDI A3 Sportback 1.4 e-tron Ambition S-tronic","Sport Seats, Custom Steering Wheel, Armrest, Park Sensors, Keyless entry",19900,"2016-04-01","Limousine",85000,"Hybride rechargeable essence/électrique","Boîte manuelle automatisée",204,"Traction avant",1.6,TRUE,NA,FALSE,FALSE,"","8810 Horgen",10753672,"2023-08-08",54000,"(English below)

Dieses A3 e-tron ist wirklich brillant in der Stadt. Es ist sehr leise und angenehm zu fahren und parken.
Dieses Auto macht absolut Sinn, wenn 80 bis 90 % Ihrer Fahrten kurz sind (bis ca. 40 km), da Sie in voller EV fahren werden.
Der Benzinmotor übernimmt dann problemlos die längeren Strecken.
Wenn Sie das Auto zu Hause an die Steckdose anschliessen können (Wall-Box oder normale Steckdose), werden Sie ausser bei langen Fahrten fast nie mehr an die Tankstelle gehen.
Die 8,8-kWh-Batterie kann in ca. 45 Minuten an 11 kW AC oder in ca. 2,5 Stunden an einer normalen Haushaltssteckdose aufgeladen werden.
Sie können das Auto so programmieren, dass es nachts während der kostengünstigen Zeiten geladen wird.

Wieso dieses A3 e-tron:
- Sehr angenehmes Custom-Leder-Sportlenkrad (Soft-Touch, dickeres, perforiertes Leder)
- Mittelarmlehne und Sportsitze sorgen für einen schönen Innenraum
- Innen und aussen in gutem Zustand
- Geliefert mit Kabelsatz: Auto-zu-Typ2, Auto-zu-Steckdose (normal & industriell)
- Nichtraucher, geparkt in einer Tiefgarage.
- Sommer- und Winterreifen und Räder, beide mit nur 1 Saison hinter sich
- MFK Jan 2023

Wieso eines A3 e-tron:
- Aussehen und Fahrgefühl eines A3
- Manuelles Umschalten zwischen den Modi Full EV, Hybrid Auto, Hybrid Hold und Hybrid Charge
- Dieses Auto fährt sich in der Stadt wie ein Traum und gleitet mühelos im Voll-EV-Modus.
- Sie können mit einer Reichweite von ca. 30 bis 40 km rechnen (je nachdem, wo und wie Sie fahren).

Wieso verkaufe ich mein A3 e-tron:
Ich geniesse dieses Auto sehr, aber wir machen heutzutage fast nur noch längere Familienausflüge. Das ist nicht der Sinn dieses Auto.

Kontaktieren Sie mich, wenn Sie Fragen haben, Diskussion möglich in EN, DE & FR.

------------------------------------------------------------------------------------------------------------

This A3 e-tron really shines in the city. It is very quiet and enjoyable to drive and park in an urban setting.
This car makes a lot of sense if 80 to 90% of your drives are short ( ca 40km) as you will drive in full EV.
The gas engine will then take care of your longer trips no problem.
If you can plug it at home (wall-box or normal outlet) you will almost never go to the petrol station anymore outside of long drives.
The 8.8kWh battery can be charged in ca 45 min on 11 kW AC or in ca 2.5 hrs on a normal household outlet.
You can program the car to charge at night during low cost hours.

Reasons to choose this specific A3 etron:
- Very enjoyable custom leather sport steering wheel (soft touch, thicker, perforated leather)
- Central armrest and sport seats make for a nice and classy interior
- Interior and exterior in good condition
- Delivered with cables set: car-to-type2, car-to-outlet (normal & industrial)
- No smoker, parked in an underground garage.
- Summer & winter tires & wheels both with only 1 season on them
- MFK Jan 2023

Reasons to choose an A3 etron:
- Look & feel of an A3
- Manually switch through full EV, hybrid auto, hybrid hold and hybrid charge modes
- This car drives like a dream in the city, effortlessly gliding in full EV mode.
- You can expect between ca 30 to 40 km of EV range (depending on where and how you drive)

Reason why I am selling mine:
I - really - enjoy this car but we almost only do longer family trips nowadays. Which is not the best use for it.

Contact me if you have questions, discussion possible in EN, DE & FR.",FALSE,2769,84,7667361,7.225e+09,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-20.1762868999625,19920.1762869
