web-scraper-order,web-scraper-start-url,page,annonce-link,annonce-link-href,title,subtitle,price,date,body-type,kilometers,fuel-type,transmission,power,drivetrain,consumption,expertise,expertise-date,accident,warranty,warranty-details,location,listing-id,description-text,created-date
"1696881942-1582","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-limousine-2014-occasion-10374961","VW Golf 2.0 TDI Cup 4Motion","","CHF 15'900.–","10.2014","Limousine","126'000 km","Diesel","Boîte manuelle","150 PS (110 kW)","4 roues motrices","4.7 l/100 km","Oui","23.03.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Bielstrasse 14, 2542 Perles (Berne)","Listing ID: 10374961","Parfaite état, entretiens réguliers, courroie distribution et pompe eau, service et expertise du jour, TOP ANGEBOT + SEHR GUTER ZUSTAND + FRICH AB MFK + FRISCH AB SERVICE + SERVICE GEPFLEGT, NEU ZAHNRIEMEN UND WASSER PUMPE...","2023-03-23"
"1696881949-1583","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-cabriolet-2014-occasion-10795643","VW Golf Cabrio 1.4 TSI Cup","Excellent état.. Service s jour... Premiere main.. Véhicule CH.. Expertise 14.06.2023.. Garantie 12 mois Q1.","CHF 15'900.–","10.2014","Cabriolet","69'000 km","Essence","Boîte manuelle","122 PS (90 kW)","Traction avant","6.4 l/100 km","Oui","","Non","Non","","Route de Genève 9c, 1033 Cheseaux-Lausanne","Listing ID: 10795643","Excellent état..
Service s jour...
Premiere main..
Véhicule CH..
Expertise 14.06.2023..
Garantie 12 mois Q1.","2023-08-24"
"1696881956-1584","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-limousine-2013-occasion-10865612","VW Golf 1.4 TSI Comfortline DSG","Automat, Bi-Xenon, Klima-Aut, Sitzheizung, uvm,","CHF 15'900.–","06.2013","Limousine","105'000 km","Essence","Boîte manuelle automatisée","140 PS (103 kW)","Traction avant","4.7 l/100 km","Oui","","Non","Non","","8184 Bachenbülach","Listing ID: 10865612","Service und Reifen Wechsel. Wie immer alles Bestens. Danke und Gruss Guido Acker ...","2023-09-18"
"1696881965-1585","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-limousine-2007-occasion-10789990","VW Golf 2.0 TFSI GTI Edition 30","Top Zustand","CHF 15'900.–","03.2007","Limousine","94'000 km","Essence","Boîte manuelle automatisée","265 PS (195 kW)","Traction avant","8.2 l/100 km","Oui","","Non","Non","","Zürichstrasse 55, 3052 Zollikofen","Listing ID: 10789990","- Alle unsere Fahrzeuge werden inklusive oder optional mit Garantie auf Motor und Getriebe verkauft.
- Garantie-Erweiterungen werden optional angeboten.
- Wir beraten Sie gerne Kostenlos und unverbindlich über Kredit und Leasing.
- Für eine Besichtigung/Probefahrt/Beratung bitte telefonisch einen Termin vereinbaren.","2023-08-22"
"1696881974-1586","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-limousine-1991-occasion-10057577","VW Golf 1800 Country Chrom","Une rénovation totale youngtimer échange possible","CHF 15'900.–","08.1992","Limousine","250'000 km","Essence","Boîte manuelle","98 PS (72 kW)","4 roues motrices","-","Non","","Non","Non","","rue des granges 5, 1588 Cudrefin","Listing ID: 10057577","Bonjour, je dois offrir une voiture iconique très rare mais confortable au point que je me suis permis de voyager dans cette voiture à travers l'Europe, la voiture obtient des likes sur la route, les gens klaxonnent et sourient, voila je vous présente Golf Country, Actuellement, il y a environ 600 pièces dans le monde sur 7735 exemplaires produites. La voiture est après une rénovation totale. J'ai beaucoup travaillé sur cette voiture mythique, c'était notre passion. un nouveau vernis a été fait dans la voiture selon les spécifications de couleur d'usine golf county , j'ai des photos de chaque étape de rénovation. De nombreuses pièces ont été remplacées par des pièces neuves d'ORIGINE. Les pièces neuves comprennent : Pare-brise avec joint, phares longue distance, phares antibrouillard, système d'allumage avec bougies, nouveau moteur pas à pas (d'origine), nouveaux freins avant et arrière, roulements d'arbre de transmission, filtres à huile et liquides, ciel de toit recouvert d'alcantara noir, lumière interrupteur, couvercles de triangle (maintenant plus disponibles), amortisseurs arrière bilstein, embrayage complet, boîte de vitesses révisée, feux avant et arrière, verre de clignotant, roues remises à neuf avec de nouveaux pneus toutes saisons, 5 roues Spedline. La voiture est 100% fonctionnelle, d'origine et les pièces ont été achetées chez VW Classic Parts","2022-11-26"
"1696881981-1587","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-break-2015-occasion-10836502","VW Golf Variant 2.0 TDI GTD DSG","*Automat DSG*8-fach bereift*Top Ausstattung...","CHF 15'900.–","05.2015","Break","126'000 km","Diesel","Boîte manuelle automatisée","184 PS (135 kW)","Traction avant","4.8 l/100 km","Oui","01.02.2021","Non","Non","","Aarauerstr. 39, 5734 Reinach","Listing ID: 10836502","","2023-09-07"
"1696881990-1588","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-limousine-2015-occasion-10882543","VW Golf 1.6 TDI Comfortline DSG","* Frisch ab MFK * Frisch ab Service * CH-Fahrzeug * 8-fach bereift * NAVI * PDC * Sitzheizung * Tempomat * Servicegepflegt *","CHF 15'900.–","05.2015","Limousine","109'000 km","Diesel","Boîte manuelle automatisée","110 PS (81 kW)","Traction avant","3.9 l/100 km","Oui","","Non","Non","","Fischingerstrasse 69 (MIT NAVI 67), 8370 Sirnach","Listing ID: 10882543","* Frisch ab MFK * Frisch ab Service * CH-Fahrzeug * 8-fach bereift * NAVI * PDC * Sitzheizung * Tempomat * Servicegepflegt * Unfallfrei * 12 oder 24 Monate Garantie gegen Aufpreis möglich * Eintausch und Finanzierung möglich *","2023-09-23"
"1696881998-1589","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-break-2018-occasion-10857376","VW Golf Variant 1.6 TDI Comfortline DSG","","CHF 15'900.–","01.2018","Break","139'000 km","Diesel","Boîte manuelle automatisée","115 PS (85 kW)","Traction avant","4 l/100 km","Oui","","Non","Non","","62 Rue des Lattes, 1217 Meyrin","Listing ID: 10857376","Service au top, disponible et arrangeant j’y ai emmené 3 voiture et jamais aucun ...","2023-09-14"
"1696882005-1590","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-limousine-2013-occasion-10891856","VW Golf 2.0 TDI Highline 4Motion","*4x4*Véhicule propre tout servie à jour *","CHF 15'900.–","02.2013","Limousine","120'000 km","Diesel","Boîte manuelle","150 PS (110 kW)","4 roues motrices","4.7 l/100 km","Oui","28.09.2023","Non","Non","","Route du Grivaz, 1607 Palézieux -Village","Listing ID: 10891856","*4x4*Véhicule propre tout servie à jour *","2023-09-26"
"1696882014-1591","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-limousine-2016-occasion-10861399","VW Golf 1.4 TSI Highline","","CHF 15'900.–","12.2016","Limousine","77'000 km","Essence","Boîte manuelle","150 PS (110 kW)","Traction avant","5.3 l/100 km","Oui","01.02.2022","Non","Non","","8038 Zürich","Listing ID: 10861399","Wir verkaufen einen VW Golf 7 1.4 TSI Highline: 150 PS (110 kW), Benzinmotor, 6-Gang-Schaltgetriebe.

Dieses Fahrzeug befindet sich in ausgezeichnetem Zustand und wurde sehr gut gepflegt (die Wartungen wurden immer bei Volkswagen durchgeführt). Das Fahrzeug wurde im Februar 2023 geprüft und hatte noch nie einen Unfall.

Erstbesitz (wir haben ihn neu gekauft); Nichtraucherfahrzeug und keine Haustiere.

Winterreifensatz inklusive.

Ausstattung:

-	Alcantara-Sitze
-	Beheizbare Vordersitze
-	Einparkhilfe (Park Pilot); Distanzkontrolle für vorne und hinten beim Einparken
-	Reifendruckkontrolle
-	Auto-Hold-Funktion (elektronische Handbremse)
-	Elektronische Geschwindigkeitsregelung und -begrenzung
-	Getönte Heckscheibe und getönte Seitenscheiben hinten
-	usw...

Dieses Fahrzeug wird aus familiären Gründen verkauft (wir erwarten Zwillinge).

FR

A vendre une Golf 7 1.4 TSI Highline : 150 ch (110 kw), essence, boîte manuelle à 6 vitesses.

Cette voiture est en excellent état et très bien entretenue (l'entretien du véhicule a toujours été effectué chez Volkswagen). La voiture a passé l'expertise en février 2023 et n’a jamais eu d’accident.

Voiture de première main (je l’ai achetée neuve); non-fumeurs et pas d’animaux.

Jeu de pneus d'hiver inclus.

Équipements :
-	Sièges alcantara
-	Sièges avant chauffants
-	Aide aux stationnements (Park Pilot) ; Contrôle de distances pour stationnement AV et AR
-	Contrôle de pression des pneus
-	Fonction Auto-Hold (frein à main électronique)
-	Régulateur électronique de vitesse et limiteur
-	Vitres teintées à l'arrière
-	Etc…

Cette voiture est vendue pour des raisons familiales (nous attendons des jumeaux).


EN


For sale is a VW Golf 7 1.4 TSI Highline: 150 horsepower (110 kW), gasoline engine, 6-speed manual transmission.

This vehicle is in excellent condition and has been very well maintained (vehicle maintenance has always been performed at Volkswagen). The vehicle passed inspection in February 2023 and has never been in an accident.

First-hand ownership (I bought it new); non-smoker vehicle and no pets.

Winter tire set included.

Features:

-	Alcantara seats
-	Heated front seats
-	Parking assistance (Park Pilot); Distance control for front and rear parking
-	Tire pressure monitoring
-	Auto-Hold function (electronic handbrake)
-	Electronic speed control and limiter
-	Tinted windows in the rear
-	etc...

This vehicle is being sold for family reasons (we are expecting twins).","2023-09-15"
"1696882023-1592","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-break-2016-occasion-10901821","VW Golf 2.0 TDI Alltrack 4Motion","Sehr gut erhaltener VW Golf Alltrack mit Anhängerkupplung und 8 Rädern.","CHF 15'900.–","03.2016","Break","134'000 km","Diesel","Boîte manuelle automatisée","184 PS (135 kW)","4 roues motrices","4.9 l/100 km","Non","20.10.2021","Non","Non","","Stadthofstrasse 11, 6006 Luzern","Listing ID: 10901821","Sehr gut erhaltener VW Golf Alltrack 4x4 inkl. Anhängerkupplung. Fahrzeug wurde fast nur für lange Fahrten verwendet und war immer in einer Garage. Alle Serviceintervalle immer eingehalten (AMAG). Nichtraucher Fahrzeug. Es waren keine Tiere und Kinder im Fahrzeug. 8-Fach bereift 4x original VW Felgen mit Winterreifen und 4x Alufelgen mit Sommerreifen (siehe Bild)","2023-09-29"
"1696882030-1593","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-limousine-2018-occasion-10862186","VW Golf 1.4 TSI Comfortline Swiss Line Limited","","CHF 15'900.–","01.2018","Limousine","100'000 km","Essence","Boîte manuelle","125 PS (92 kW)","Traction avant","5.2 l/100 km","Non","24.01.2018","Non","Non","","Löhrackerweg 15, 8355 Aadorf","Listing ID: 10862186","Fahrzeug in einwandfreiem Zustand, servicegepflegt","2023-09-16"
"1696882037-1594","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-limousine-2014-occasion-10925741","VW Golf 2.0 TSI GTI Performance DSG","","CHF 15'900.–","04.2014","Limousine","147'000 km","Essence","Boîte manuelle automatisée","230 PS (169 kW)","Traction avant","6.4 l/100 km","Non","02.06.2022","Non","Non","","Landsgemeindestrasse 7, 9200 Gossau","Listing ID: 10925741","","2023-10-08"
"1696882044-1595","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-limousine-2010-occasion-10161540","VW Golf 2.0 TSI R 4Motion DSG","Expertisée du jour / entretenu / service du jour / roues neige","CHF 15'900.–","12.2010","Limousine","193'515 km","Essence","Automatique","270 PS (199 kW)","4 roues motrices","8.4 l/100 km","Non","","Non","Non","","Route d'Yverdon 19, 1417 Essertines-Yverdon","Listing ID: 10161540","","2023-01-10"
"1696882051-1596","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-limousine-2014-occasion-10857018","VW Golf 1.4 TSI Highline","CH-Fahrzeug*ACC*Rückfahrkamera*Sitzheizung vorne* MFK wird frisch gemacht!","CHF 15'900.–","10.2014","Limousine","67'900 km","Essence","Boîte manuelle","150 PS (110 kW)","Traction avant","4.7 l/100 km","Non","","Non","Oui","À partir de la livraison du véhicule, 12 mois","Steinackerstrasse 20, 8302 Kloten","Listing ID: 10857018","top Service und immer sehr freundlich, kulant bei Kleinigkeiten! sehr zu empfehlen! ...","2023-09-14"
"1696882058-1597","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-limousine-2016-occasion-10172587","VW Golf 1.0 TSI BlueMotion Comfortline","Livrable de suite / Garantie 12 mois / entretenu / Service du jour","CHF 15'900.–","04.2016","Limousine","68'000 km","Essence","Boîte manuelle","115 PS (85 kW)","Traction avant","4.3 l/100 km","Non","","Non","Oui","À partir de la livraison du véhicule, 12 mois","Route d'Yverdon 19, 1417 Essertines-Yverdon","Listing ID: 10172587","Crédit/Leasing et reprise de votre véhicule possible. N'hésitez pas à nous contacter pour une offre. Venez la découvrir et l'essayer au Garage d’Essertines Bovay SA","2023-01-14"
"1696882065-1598","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-limousine-2016-occasion-9508807","VW Golf 1.4 TSI Value","","CHF 15'900.–","11.2016","Limousine","94'200 km","Essence","Automatique","125 PS (92 kW)","Traction avant","5.2 l/100 km","Oui","21.09.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 10'000 km","Fin du Mossard 5, 3280 Murten","Listing ID: 9508807","Frisch ab MFK und Service.
8-fach bereift.","2022-11-14"
"1696882072-1599","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-limousine-2015-occasion-10272281","VW Golf 1.4 TSI Comfortline","Tout service suivie, voiture en très bonne état.Garantie 12 mois ou 20000km.,Possibilité de faire leasing ou crédit. Reprise","CHF 15'900.–","06.2015","Limousine","70'400 km","Essence","Boîte manuelle","150 PS (110 kW)","Traction avant","4.8 l/100 km","Oui","20.02.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Route de la Pisciculture  37, 1700 Fibourg","Listing ID: 10272281","Tout service suivie, voiture en très bonne état.Garantie 12 mois ou 20000km.,Possibilité de faire leasing ou crédit. Reprise de votre véhicule. Expertisé du jour, Il y'a plus de 60 voitures de choix,","2023-02-18"
"1696882081-1600","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-limousine-1996-occasion-10549957","VW Golf 2800 VR6 Edition","RARITÄT AUS 1.HAND!, CH-FAHRZEUG, FRISCH AB *MFK*02.2022, FRISCH AB SERVICE, BBS RADSATZ, RECARO SPORTSITZE, KLIMA, 8-FACH,..","CHF 15'900.–","06.1996","Limousine","82'000 km","Essence","Automatique","174 PS (128 kW)","Traction avant","-","Oui","01.02.2022","Non","Non","","Belmontstrasse 12, 7000 Chur","Listing ID: 10549957","VW GOLF 2800 VR6 EDITION

-CH-FAHRZEUG, CH-AUSLIEFERUNG
-AUS 1.SENIORENHAND
-FRISCH AB *MFK* 02.2022
-FRISCH AB SERVICE
-AUTOMATIK
-8-FACH KOMPLETTRÄDER
-BBS SOMMER RADSATZ
-NEBELSCHEINWERFER
-ZENTRALVERRIEGELUNG
-RECARO SPORTSITZE
-KLIMAAUTOMATIK
-SERVO
-GARANTIERTER KM-STAND
-2xFAHRZEUGSCHLÜSSEL
-ALLE BORDUNTERLAGEN INKL. SERVICEHEFT ORIGINAL VORHANDEN
-ETC..
-MOTOR UND GETRIEBE IN TADELOSEM ZUSTAND

-CARROSSERIE KOMPLETT NEU AUFBEREITET UND LACKIERT

-ABLIEFERUNGSPAUSCHALE 350SFR.-
-LEASING, FINANZIERUNG, KREDIT MÖGLICH","2023-05-24"
"1696882088-1601","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-cabriolet-1992-occasion-10675329","VW Golf Cabriolet 1800 Sport-Line","***Magnifique Golf Cab***Sportline***Suivi complet ***Tres belle voiture Mythique des années 90***Expertise et service a jour","CHF 15'900.–","03.1992","Cabriolet","153'500 km","Essence","Boîte manuelle","98 PS (72 kW)","Traction avant","-","Oui","","Non","Non","","Route de la Galaise 14, 1228 Plan les Ouates","Listing ID: 10675329","***Magnifique Golf Cab***Sportline***Suivi complet ***Tres belle voiture Mythique des années 90***Expertise et service a jour","2023-07-06"
"1696882097-1602","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-limousine-2013-occasion-10647304","VW Golf 1.2 TSI Comfortline DSG","Für Fragen Tel. 044 817 18 69 Danke","CHF 15'900.–","01.2013","Limousine","34'700 km","Essence","Boîte manuelle automatisée","105 PS (77 kW)","Traction avant","5 l/100 km","Oui","23.06.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 15'000 km","Bernstrasse 64, 8952 Schlieren/ ZH","Listing ID: 10647304","-Frisch ab MFK 
-Frisch ab Service 
-1Jahr oder 15‘000Km Garantie im Preis inbegriffen.
-Neuwertiger Zustand!
-8Fach Bereift (8x Aluminium Leichtmetallfelgen)
-Bluetooth 
-Tempomat 
-Automatische Abstandsregelung ACC
-Parksensoren Vorne + Hinten 
-Parkpilot
-Servicegepflegt!
-Nichtraucherfahrzeug
-Elektrische Fensterheber Vorne + Hinten
-1.Ivs 21.12.2012, jedoch Modelljahr 2013

Bei Fragen oder Terminvereinbarungen wählen sie die Nummer 044 817 18 69 Danke","2023-06-26"
"1696882104-1603","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-limousine-2011-occasion-10588590","VW Golf 2.0 TSI R 4Motion DSG","Véhicule 100% homologué, expertise valable, garantie 12 mois ou 10'000kms.","CHF 15'900.–","06.2011","Limousine","177'000 km","Essence","Boîte manuelle automatisée","270 PS (199 kW)","4 roues motrices","8.4 l/100 km","Oui","12.09.2022","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 10'000 km","Route Industrielle 12, 1860 Aigle","Listing ID: 10588590","","2023-06-06"
"1696882113-1604","https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&make=82&model=585&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/vw-golf-break-2015-occasion-10631695","VW Golf Variant 1.6 TDI Lounge 4Motion","*Top Zustand* 4x4, Edition-Lounge, Frisch ab MFK, Frisch ab Service, Navi, Bi-Xenon, Rückfahrkamera, Parksensoren, etc.","CHF 15'900.–","10.2015","Break","67'000 km","Diesel","Boîte manuelle","110 PS (81 kW)","4 roues motrices","4.5 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Haupstrasse 107, 9434 Au SG","Listing ID: 10631695","Willkommen bei Helvetia QualityCars GmbH

Sehr geehrte Damen und Herren, vielen dank für Ihr Interesse.
-----------------------------------------
Wissenswerte Daten zum Fahrzeug:
- VW Golf Variant 1.6 TDI Lounge 4Motion
- Top Zustand
- Frisch ab MFK
- Frisch ab Service
- Servicegepflegt
- Top Ausstattung ( Navi, Tempomat, Schiebedach, Sitzheizung vorne, Rückfahrkamera, Parklenkassistent, Bi-Xenon mit Kurvenlicht, CD, Freisprechanlage, Multimedia-Bluetooth-AUX, etc.)
-----------------------------------------
Unser Unternehmen präsentiert sich durch qualitativ hohe Fahrzeuge welche stets:
Frisch ab MFK, Frisch ab Service, Service gepflegt und mit Garantie angeboten werden.
-----------------------------------------
Dienstleistungen:
- Lieferung Schweizweit möglich
- Professionelle Aufbereitung
- Autoversicherung zu Bestpreisen
-----------------------------------------
Leasing/Finanzierung:
Kundenspezifische Finanzierung zu Top Konditionen, Perfekt an Sie angepasst.
-----------------------------------------
Garantie:
- 12/24 Monate möglich. Diese kann bis zu einer Vollgarantie aufgewertet werden.
-----------------------------------------
Fahrzeugankauf:
Auf unserer Website www.hq-cars.ch bekommen Sie per Kontaktformular in nur 60 Minuten eine Ankaufsofferte zum Bestpreis. Professionelle Abwicklung garantiert.
-----------------------------------------
Fahrzeugeintausch:
Haben Sie ein Eintauschfahrzeug? Sehr gerne unterbreiten wir Ihnen eine unverbindliche Eintausch Offerte.
-----------------------------------------
Irrtümer und Rechtschreibfehler vorbehalten.
-----------------------------------------
Geschätzte Kunden,
Bei Fragen, Besichtigung oder weiteren Infos stehen wir Ihnen gerne zur Verfügung und bitten um telefonische Voranmeldung.
Besten Dank für Ihr Interesse
Helvetia QualityCars GmbH","2023-06-21"
