web-scraper-order,web-scraper-start-url,page,annonce-link,annonce-link-href,title,subtitle,price,date,body-type,kilometers,fuel-type,transmission,power,drivetrain,consumption,expertise,expertise-date,accident,warranty,warranty-details,location,listing-id,created-date,new-price,description-text
1698888096-364,https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&pricefrom=33890&make=81&model=559&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10934525,VOLVO XC60 2.0 B5 MH Momentum AWD,,CHF 49'900.–,03.2022,SUV / Tout-terrain,42'000 km,-,Automatique,250 PS,-,7.9 l/100 km,Oui,09.03.2022,Non,Oui,"A partir du, 09.03.2022, 60 mois","Rue du Grand-Pré 2, 1202 Genève",Listing ID: 10934525,2023-10-11,CHF 70'150,"Caméra de recul, Assistance de parc avant et arrière, Pack Park Assist, Roues en alliage léger 21"" -5 rayons- doubles"
1698888110-365,https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&pricefrom=33890&make=81&model=559&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10499748,VOLVO XC60 2.0 B5 MH R-Design AWD,,CHF 49'900.–,01.2020,SUV / Tout-terrain,32'900 km,Hybride léger essence/électrique,Automatique,264 PS (194 kW),4 roues motrices,7.9 l/100 km,Non,08.01.2020,Non,Oui,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Route de la Glâne 124, 1752 Villars sur Glâne",Listing ID: 10499748,2023-05-06,Non,
1698888125-366,https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&pricefrom=33890&make=81&model=559&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10872453,VOLVO XC60 T8 eAWD Polestar Geartronic,Véhicule Suisse - Garantie - Excellent État,CHF 49'900.–,01.2021,SUV / Tout-terrain,94'600 km,Hybride rechargeable essence/électrique,Automatique,405 PS (298 kW),4 roues motrices,2.1 l/100 km,Oui,,Non,Non,,"Chemin Delay 23, 1214 Vernier",Listing ID: 10872453,2023-09-20,Non,"A votre service depuis 1988.
Spécialiste revendeur Mazda, Citroën, Mitsubishi sur le canton de Genève
Vente voitures d'occasion toutes marques .
Vente voitures neuves toutes marques
Dépôt vente / consignation
A 7 MINUTES DE L’AÉROPORT. OUVERT LE SAMEDI MATIN.
Achat, Crédit, Leasing 
Nous rachetons les leasing en cours
Service Après-vente : réparation et entretien

Nous reprenons toutes les belles voitures avec leur carnet de service à jour et non-accidentées.

Nous parlons le français, We speak English, Falamos Português, Si parla italiano

RENSEIGNEMENTS COMMUNIQUES A TITRES INDICATIFS, SAUF ERREUR OU OMISSION."
1698888140-367,https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&pricefrom=33890&make=81&model=559&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2023-occasion-10711919,VOLVO XC60 2.0 B4 MH Plus Dark AWD,AUTOVERSICHERUNG FÜR EIN JAHR GESCHENKT / VORFÜHRWAGEN - LEASING AB CHF 680.-/MONAT*,CHF 49'900.–,10.2022,SUV / Tout-terrain,32'336 km,Hybride léger diesel/électrique,Automatique,197 PS (145 kW),4 roues motrices,6.3 l/100 km,Oui,07.10.2022,Non,Oui,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Worbstrasse 171, 3073 Gümligen",Listing ID: 10711919,2023-07-19,CHF 74'740,"*Leasing Volvo Car Financial Services (BANK-now AG): 1. grosse Leasingrate 20%, Laufzeit 48 Monate, 10 000 km/Jahr. Zins nominal 5.4%, Zins effektiv 5.54%. Restwert gemäss Richtlinien von Volvo Car Financial Services (BANK-now AG). Obligatorische Vollkaskoversicherung nicht inbegriffen. Die Kreditvergabe ist verboten, falls sie zur Überschuldung des Konsumenten führt (Art. 3 UWG). Angebot gültig bis auf Widerruf."
1698888153-368,https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&pricefrom=33890&make=81&model=559&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10727925,VOLVO XC60 2.0 T8 TE Inscription eAWD,,CHF 49'900.–,04.2021,SUV / Tout-terrain,64'596 km,Hybride rechargeable essence/électrique,Automatique,304 PS (223 kW),4 roues motrices,2.4 l/100 km,Oui,15.04.2021,Non,Oui,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Worbstrasse 171, 3073 Gümligen",Listing ID: 10727925,2023-07-26,CHF 89'630,"We highly recommend this dealership, and Mr Boi Lung Tsan in particular. Very ..."
1698888165-369,https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&pricefrom=33890&make=81&model=559&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10859526,VOLVO XC60 T8 eAWD Inscription,,CHF 49'900.–,04.2021,SUV / Tout-terrain,69'200 km,Hybride rechargeable essence/électrique,Automatique,303 PS (288 kW),4 roues motrices,-,Oui,,Non,Oui,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Av. Général-Guisan 47, 1800 VEVEY",Listing ID: 10859526,2023-09-15,Non,Roues hiver alu
1698888178-370,https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&pricefrom=33890&make=81&model=559&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10919645,VOLVO XC60 T8 eAWD Inscription Geartronic,"INSCRIPTION MIT TRAUMHAFTE AUSSTATTUNG, WERKSGARANTIE UND GRATIS-SERVICE ZUM ABSOLUTEN SPARPREIS!!! NUR BEI AUTOWELT 24!!!",CHF 49'900.–,07.2020,SUV / Tout-terrain,37'200 km,Hybride rechargeable essence/électrique,Automatique,391 PS (288 kW),4 roues motrices,3 l/100 km,Non,08.07.2020,Non,Oui,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Industriestrasse 14, 8305 Dietlikon",Listing ID: 10919645,2023-10-06,CHF 98'663,
1698888194-371,https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&pricefrom=33890&make=81&model=559&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10786023,VOLVO XC60 T8 eAWD Inscription Geartronic,Für Besichtigung bitten wir um telefonische Voranmeldung Ersatzwagen SZ35125,CHF 49'900.–,04.2021,SUV / Tout-terrain,77'400 km,Hybride rechargeable essence/électrique,Automatique,391 PS (288 kW),4 roues motrices,2.8 l/100 km,Oui,,Non,Oui,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Gotthardstr. 15, 6438 Ibach-Schwyz",Listing ID: 10786023,2023-08-21,CHF 85'880,"Herzlich Willkommen beim Auto-Center Benno Müller AG

Wir sind ein traditionsreiches Unternehmen seit über 50 Jahren. 
Seit 1980 offizielle Mercedes-Benz -und seit 2022 offizielle Volvo Vertretung

Seit 2021 gehören wir zu MB Center Zug Gruppe.

45 Minuten von Zürich entfernt
30 Minuten von Luzern entfernt
20 Minuten von Zug entfernt

Gerne vereinbaren wir einen Termin mit Ihnen
Für eine Voranmeldung unter 041 818 60 30 sind wir Ihnen sehr dankbar.

Wir freuen uns auf Ihren Besuch und grüssen Sie freundlich."
1698888209-372,https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&pricefrom=33890&make=81&model=559&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10893542,VOLVO XC60 T8 eAWD R-Design,,CHF 49'900.–,07.2020,SUV / Tout-terrain,69'800 km,Hybride rechargeable essence/électrique,Automatique,302 PS (222 kW),4 roues motrices,-,Oui,01.07.2020,Non,Oui,"Dès la 1ère mise en circulation, 48 mois ou 120'000 km","Route de Saint-Cergue 295-293, 1260 Nyon",Listing ID: 10893542,2023-09-27,CHF 92'630,"Votre agence Chevalley à Nyon a sélectionné pour vous ce magnifique XC60 T8 eAWD R-Design, livrable de suite.
_________________________________________________________

FORFAIT DE LIVRAISON NON INCLUS DANS LE PRIX :
Le plein de carburant
La vignette de l'année en cours
Démarches administratives auprès du service cantonal des automobiles et de votre partenaire d'assurances

UN ESSAI VOUS INTÉRESSE ?
Prenez contact avec nos conseillers de vente par mail ou par téléphone afin de fixer un rendez-vous.

UN CRÉDIT OU UN LEASING ?
Demandez-nous une offre avec nos conditions attractives !

UN VÉHICULE A REPRENDRE ?
Nous reprenons votre véhicule de toute marque, même ancien.

BESOIN D'UNE ASSURANCE ?
Profitez des conditions avantageuses de nos partenaires d'assurances.
_________________________________________________________

Nous parlons Français
We speak English
Falamos Portugues
Wir sprechen Deutsch
Parliamo italiano
_________________________________________________________

Garage de Nyon - André Chevalley SA



Groupe Chevalley depuis 50 ans à votre service
L'essentiel, c'est vous !"
1698888221-373,https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&pricefrom=33890&make=81&model=559&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10579166,VOLVO XC60 T6 eAWD Inscription Expression Geartronic,Reprise de votre véhicule - Leasing/Crédit possible -Service gratuit 10 ans ou 150'000 kms,CHF 49'950.–,07.2021,SUV / Tout-terrain,21'900 km,Hybride rechargeable essence/électrique,Automatique,341 PS (251 kW),4 roues motrices,2.8 l/100 km,Oui,,Non,Oui,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Avenue de Grandson 43, 1400 Yverdon-les-Bains",Listing ID: 10579166,2023-06-03,CHF 79'300,"Service rapide et de qualité ! Personne aimable et disponible, véhicule remis ..."
1698888237-374,https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&pricefrom=33890&make=81&model=559&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10897085,VOLVO XC60 T8 eAWD Inscription Geartronic,**CH Fahrzeug aus 1.Hand mit fortlaufende Werksgarantie und Gratis Service**Aktion Leasing ab 499.- Fr. mtl.**,CHF 49'950.–,03.2020,SUV / Tout-terrain,48'900 km,Hybride rechargeable essence/électrique,Automatique,391 PS (288 kW),4 roues motrices,3 l/100 km,Oui,,Non,Oui,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Firststrasse 27, 8835 Feusisberg /Pfäffikon Schwyz /",Listing ID: 10897085,2023-09-28,Non,"-CH Fahrzeug aus 1.Hand
-ab MFK
-VSP Garantie: 5 Jahre oder 150'000 km Gratisservice: 10 Jahre oder 150'000 km. Reparaturen: 3 Jahre oder 150'000 km (ab 1. Inv.).
-Navigation
-360° Kamera
-Sitzheizung
-Leder"
1698888250-375,https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&pricefrom=33890&make=81&model=559&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-10147704,VOLVO XC60 T8 eAWD Inscription Geartronic,Topgepflegter Occasion aus erster Hand. CH-Fahrzeug. Alle Service bei Volvo Car Bern gemacht. 8-fach bereift.,CHF 49'975.–,02.2019,SUV / Tout-terrain,57'000 km,Hybride rechargeable essence/électrique,Automatique,392 PS (288 kW),4 roues motrices,3.5 l/100 km,Non,30.01.2019,Non,Non,,4585 Biezwil,Listing ID: 10147704,2023-01-05,CHF 109'513,Garantiert unfallfrei.
1698888265-376,https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&pricefrom=33890&make=81&model=559&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-10176609,VOLVO XC60 T5 AWD Inscription Geartronic,***Frisch ab MFK***Klima***360°-Kamera***Navi***Panoramadach***Sitzheizung***,CHF 49'990.–,02.2019,SUV / Tout-terrain,46'300 km,Essence,Automatique,250 PS (184 kW),4 roues motrices,9.7 l/100 km,Oui,,Non,Oui,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Güttingerstrasse 9, 8593 Kesswil",Listing ID: 10176609,2023-01-16,Non,"***ALLES INKLUSIVE***
Bei uns bezahlen Sie keine Ablieferungs- oder Bereitstellungsgebühren!

***LEASING ODER FINANZIERUNG***
Fragen Sie nach den attraktiven Konditionen unserer Partnerbanken!

***BESICHTIGUNG UND PROBEFAHRT***
Besichtigungen und Probefahrten sind bei uns immer unverbindlich und kostenlos!

Herzlichen Dank für Ihr Interesse an einem unserer Fahrzeuge. Da wir an vier Standorten vertreten sind, vereinbaren Sie für eine Besichtigung und Probefahrt bitte telefonisch oder per Klick auf den Button ""Probefahrt"" einen Termin.

Wir sprechen / Nous parlons / We speak / Mi govorimo / Beszélünk / Vorbim / Rozmawiamy po: Deutsch / Français / English / Bosanski Srbsko-Hrvatski / Magyarul / Româneste / Polsku!"
1698888277-377,https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&pricefrom=33890&make=81&model=559&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10797076,VOLVO XC60 T8 eAWD R-Design Geartronic,,CHF 49'990.–,02.2020,SUV / Tout-terrain,58'600 km,Hybride rechargeable essence/électrique,Automatique,391 PS (288 kW),4 roues motrices,2.3 l/100 km,Non,,Non,Oui,"Dès la 1ère mise en circulation, 12 mois","Rossbodenstrasse 14-16, 7000 Chur",Listing ID: 10797076,2023-08-24,CHF 86'845,"[ - ] Park Assist Pack
[707] Lackierung: Sonderlackierung Crystal White Pearl
[MC0Y4] Xenium Pro Pack
[MC0VL] Luxury Seats Pack
Satz Winterkompletträder"
1698888291-378,https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&pricefrom=33890&make=81&model=559&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10968840,VOLVO XC60 T6 eAWD R-Design Geartronic,"Neuwertiges CH-Fahrzeug mit Gratis-Service, Werksgarantie und Top-Ausstattung!",CHF 49'990.–,12.2021,SUV / Tout-terrain,11'000 km,Hybride rechargeable essence/électrique,Automatique,341 PS (251 kW),4 roues motrices,2.8 l/100 km,Oui,13.12.2021,Non,Oui,"Dès la 1ère mise en circulation, 60 mois","Surseestrasse 34, 6206 Neuenkirch",Listing ID: 10968840,2023-10-24,Non,"Wunderschönes CH-Fahrzeug mit Gratis-Service, Werksgarantie und Top-Ausstattung! Gerne auch mit Leasing/Finanzierung und Eintauschfahrzeug!"
1698888304-379,https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&pricefrom=33890&make=81&model=559&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-10206402,VOLVO XC60 2.0 T8 TE Inscription AWD,damaliger Neupreis Fr. 100'360.-,CHF 49'995.–,12.2018,SUV / Tout-terrain,50'404 km,Hybride rechargeable essence/électrique,Automatique,320 PS (235 kW),4 roues motrices,2.1 l/100 km,Oui,28.12.2018,Non,Oui,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Aesplistrasse 1, 4562 Biberist",Listing ID: 10206402,2023-01-27,CHF 100'360,Preis exkl. Ablieferungspauschale Fr. 490.-
1698888317-380,https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&pricefrom=33890&make=81&model=559&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-9699971,VOLVO XC60 T8 eAWD Inscription Geartronic,Véhicule CH - Non accidenté - Parfait état - Attelage - 2 jeux de roues - Service gratuit 10ans/100'000kms,CHF 50'000.–,01.2019,SUV / Tout-terrain,68'900 km,Hybride rechargeable essence/électrique,Automatique,391 PS (288 kW),4 roues motrices,3.5 l/100 km,Non,12.07.2023,Non,Oui,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Ch. de la Millière 3a, 1893 Muraz (Collombey)",Listing ID: 9699971,2022-11-14,CHF 99'940,Véhicule CH - Non accidenté - Parfait état - Attelage - 2 jeux de roues - Service gratuit 10ans/100'000kms - Livrable dans toute la Suisse sur demande et devis
1698888330-381,https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&pricefrom=33890&make=81&model=559&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10794356,VOLVO XC60 2.0 T8 TE Inscription eAWD,,CHF 50'500.–,06.2021,SUV / Tout-terrain,74'000 km,Hybride rechargeable essence/électrique,Automatique,392 PS (288 kW),4 roues motrices,2.8 l/100 km,Oui,,Non,Oui,"Dès la 1ère mise en circulation, 60 mois","Rüeggisingerstrasse 61 / Luzernerstrasse 44, 6021 Emmenbrücke / 6045 Meggen",Listing ID: 10794356,2023-08-23,CHF 89'930,zuzüglich Ablieferungspauschale
1698888342-382,https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&pricefrom=33890&make=81&model=559&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-9463145,VOLVO XC60 T8 eAWD Inscription,,CHF 50'900.–,10.2019,SUV / Tout-terrain,45'500 km,Hybride rechargeable essence/électrique,Automatique,303 PS (288 kW),4 roues motrices,-,Non,,Non,Oui,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Avenue de Grandson 39, 1400 Yverdon les Bains",Listing ID: 9463145,2022-11-14,Non,"60 Mois, ou max. 150'000 km"
1698888355-383,https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&pricefrom=33890&make=81&model=559&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10668768,VOLVO XC60 2.0 T8 TE Inscription eAWD,,CHF 50'900.–,06.2021,SUV / Tout-terrain,73'000 km,Hybride rechargeable essence/électrique,Automatique,392 PS (288 kW),4 roues motrices,2.8 l/100 km,Oui,,Non,Oui,"Dès la 1ère mise en circulation, 60 mois","Rüeggisingerstrasse 61 / Luzernerstrasse 44, 6021 Emmenbrücke / 6045 Meggen",Listing ID: 10668768,2023-07-04,CHF 88'360,zuzüglich Ablieferungspauschale
1698888368-384,https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&pricefrom=33890&make=81&model=559&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-10814099,VOLVO XC60 T5 AWD Inscription,,CHF 50'900.–,06.2019,SUV / Tout-terrain,69'000 km,Essence,Automatique,250 PS (184 kW),4 roues motrices,-,Non,,Non,Non,,"Rouges Terres 57, 2068 Hauterive / Neuchâtel",Listing ID: 10814099,2023-08-31,Non,4 roues neige
1698888381-385,https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&pricefrom=33890&make=81&model=559&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10777629,VOLVO XC60 T8 eAWD Inscription Geartronic,,CHF 51'000.–,11.2020,SUV / Tout-terrain,57'000 km,Hybride rechargeable essence/électrique,Automatique,391 PS (288 kW),4 roues motrices,2.8 l/100 km,Non,,Non,Non,,"Hauptstrasse 3, 8543 Gundetswil",Listing ID: 10777629,2023-08-17,Non,Model 2021
1698888397-386,https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&pricefrom=33890&make=81&model=559&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10875915,VOLVO XC60 2.0 T8 TE R-Design eAWD,,CHF 51'300.–,11.2020,SUV / Tout-terrain,67'877 km,Hybride rechargeable essence/électrique,Automatique,392 PS (288 kW),4 roues motrices,2.4 l/100 km,Non,01.01.2020,Non,Oui,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Seestrasse 115/117, 8700 Küsnacht",Listing ID: 10875915,2023-09-21,CHF 90'640,"Herzlich Willkommen bei carplanet.ch

Danke, dass Sie sich für dieses Fahrzeug interessieren.

Möchten Sie dieses Fahrzeug gerne Probefahren?
Wollen Sie eine unverbindliche Offerte mit einer massgeschneiderten Finanzierungsvariante (Leasing oder Finanzierungskauf)? 

Oder haben Sie ein Fahrzeug, das Sie Eintauschen möchten? 

Gerne stehen wir Ihnen für diese Fragen zur Verfügung. 

Sie erreichen uns unter der Telefonnummer 044 914 36 36 oder 

Ihr Park Garage AG Team"
1698888409-387,https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&pricefrom=33890&make=81&model=559&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10894538,VOLVO XC60 2.0 T6 TE Inscription eAWD,Volvo Swiss Premium Gratisservice,CHF 51'500.–,04.2021,SUV / Tout-terrain,52'800 km,Hybride rechargeable essence/électrique,Automatique,253 PS (186 kW),4 roues motrices,2.4 l/100 km,Oui,,Non,Oui,"Dès la 1ère mise en circulation, 60 mois","Bernstrasse 160, 3613 Steffisburg",Listing ID: 10894538,2023-09-27,CHF 87'420,Herr Schenk ist sehr nett und kompetent!  Er macht eine ehrliche und symphatische ...
1698888423-388,https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&pricefrom=33890&make=81&model=559&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10707584,VOLVO XC60 T8 eAWD Inscription Geartronic,,CHF 51'500.–,03.2021,SUV / Tout-terrain,50'010 km,Hybride rechargeable essence/électrique,Automatique,303 PS (288 kW),4 roues motrices,2.3 l/100 km,Oui,25.03.2021,Non,Oui,"A partir du, 25.03.2021, 60 mois","Rue du Grand-Pré 2, 1202 Genève",Listing ID: 10707584,2023-07-18,CHF 89'000,"Toujours parfait
Accueil et service impeccable"
1698888436-389,https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&pricefrom=33890&make=81&model=559&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10099671,VOLVO XC60 2.0 T6 TE R-Design eAWD,,CHF 51'600.–,12.2021,SUV / Tout-terrain,16'000 km,Hybride rechargeable essence/électrique,Automatique,341 PS (251 kW),4 roues motrices,2.8 l/100 km,Oui,,Non,Oui,"Dès la 1ère mise en circulation, 60 mois","Rüeggisingerstrasse 61 / Luzernerstrasse 44, 6021 Emmenbrücke / 6045 Meggen",Listing ID: 10099671,2022-12-13,CHF 87'180,zuzüglich Ablieferungspauschale
1698888449-390,https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&pricefrom=33890&make=81&model=559&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-10059145,VOLVO XC60 T6 AWD Momentum,,CHF 51'900.–,07.2019,SUV / Tout-terrain,39'000 km,Essence,Automatique,310 PS (228 kW),4 roues motrices,-,Non,,Non,Oui,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Avenue de Grandson 39, 1400 Yverdon les Bains",Listing ID: 10059145,2022-11-28,Non,"VOLVOSELEKT, 60 Mois, ou max. 150'000 km
              
              Crochet d?attelage, Protection par choc, Kit de décoration"
1698888461-391,https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&pricefrom=33890&make=81&model=559&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-10939658,VOLVO XC60 T5 AWD Inscription,,CHF 51'900.–,05.2018,SUV / Tout-terrain,28'500 km,Essence,Automatique,250 PS (184 kW),4 roues motrices,-,Non,,Non,Non,,"Rouges Terres 57, 2068 Hauterive / Neuchâtel",Listing ID: 10939658,2023-10-13,Non,
1698888475-392,https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&pricefrom=33890&make=81&model=559&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10970426,VOLVO XC60 T8 eAWD R-Design,,CHF 51'900.–,07.2020,SUV / Tout-terrain,68'000 km,Hybride rechargeable essence/électrique,Automatique,303 PS (288 kW),4 roues motrices,-,Non,,Non,Oui,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Avenue de Grandson 39, 1400 Yverdon les Bains",Listing ID: 10970426,2023-10-25,Non,"60 Mois, ou max. 150'000 km dès la premieres immat"
1698888488-393,https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&pricefrom=33890&make=81&model=559&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-10396691,VOLVO XC60 T8 eAWD Inscription,,CHF 51'900.–,01.2019,SUV / Tout-terrain,39'000 km,Hybride rechargeable essence/électrique,Automatique,320 PS (299 kW),4 roues motrices,-,Non,,Non,Oui,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Boulevard des Eplatures 59, 2300 La Chaux-de-Fonds",Listing ID: 10396691,2023-03-30,Non,*VOLVOSELEKT*
1698888502-394,https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&pricefrom=33890&make=81&model=559&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-10596764,VOLVO XC60 2.0 T8 TE Inscription eAWD,*Super Aktion: JETZT inkl. Ladestation und Gutschein für Zubehör im Wert von CHF 1'000.- *Galliker Jubiläumsprämie sichern*,CHF 51'900.–,09.2019,SUV / Tout-terrain,62'500 km,Hybride rechargeable essence/électrique,Automatique,392 PS (288 kW),4 roues motrices,2.4 l/100 km,Oui,,Non,Oui,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Zürichstrasse 37, 4922 Bützberg",Listing ID: 10596764,2023-06-09,CHF 82'950,"Herzlich Willkommen bei carplanet.ch

Danke, dass Sie sich für dieses Fahrzeug interessieren.

Möchten Sie dieses Fahrzeug gerne Probefahren?
Wollen Sie eine unverbindliche Offerte mit einer massgeschneiderten Finanzierungsvariante (Leasing oder Finanzierungskauf)? 

Oder haben Sie ein Fahrzeug, das Sie Eintauschen möchten? 

Gerne stehen wir Ihnen für diese Fragen zur Verfügung. 

We speak english, On parle français, Noi parliamo l'italiano.

Sie erreichen uns unter der Telefonnummer 062 958 60 70 oder per 

Ihr Scheeberger Automobile Team Bützberg"
1698888516-395,https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&pricefrom=33890&make=81&model=559&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10050226,VOLVO XC60 B5 Benzin Mild Hybrid AWD R-Design Geartronic,inkl. Winterkompletträder und Gummimatten. Fahrzeug frisch ab Service.,CHF 51'900.–,12.2021,SUV / Tout-terrain,23'000 km,Hybride léger essence/électrique,Automatique,250 PS (184 kW),4 roues motrices,8.9 l/100 km,Oui,14.12.2021,Non,Oui,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Badenerstrasse 329, 8003 Zürich",Listing ID: 10050226,2022-11-24,Non,
